Date,ABT,ADM,ADP,AFL,ALB,AOS,APD,ATO,BDX,BEN,BF-B,BRO,CAH,CAT,CB,CHD,CHRW,CINF,CL,CLX,CTAS,CVX,DOV,ECL,ED,EMR,ESS,EXPD,FAST,FRT,GD,GPC,GWW,HRL,IBM,ITW,JNJ,KMB,KO,LOW,MCD,MKC,NDSN,NEE,NUE,O,PEP,PG,PNR,PPG,ROP,SHW,SJM,SPGI,SWK,SYY,TGT,TROW,WMT,WST,XOM
2015-04-07,38.76240158081055,37.40818786621094,70.6010971069336,25.679555892944336,48.8941650390625,28.03683090209961,112.49423217773438,44.720481872558594,120.62738800048828,34.79241180419922,32.119815826416016,15.130756378173828,68.52825164794922,62.66571807861328,92.81938934326172,37.84966278076172,57.32542037963867,41.18048858642578,56.07034683227539,86.05818939208984,74.29903411865234,73.79981994628906,48.59499740600586,103.61299896240234,43.485069274902344,43.64360046386719,171.07815551757812,41.43437194824219,15.636615753173828,105.97284698486328,109.96582794189453,72.27780151367188,198.51910400390625,23.82071304321289,104.08627319335938,79.3892593383789,78.3158950805664,79.38153076171875,30.760379791259766,62.7462158203125,76.75393676757812,33.2220458984375,71.52156829833984,20.74313735961914,37.487369537353516,32.6020393371582,74.15507507324219,63.38821029663086,36.60857391357422,96.75425720214844,161.86114501953125,88.00395965576172,90.09780883789062,94.68602752685547,78.57366943359375,30.11551284790039,64.12220764160156,58.72684860229492,22.288795471191406,53.653873443603516,57.25471496582031
2015-04-08,39.114864349365234,37.54022979736328,71.18492126464844,25.860702514648438,49.45168685913086,28.11036491394043,112.33799743652344,44.59968948364258,121.18462371826172,34.99509811401367,31.977624893188477,15.144472122192383,68.71873474121094,62.587921142578125,92.72769927978516,38.0399169921875,57.17289352416992,41.45832061767578,56.223175048828125,85.95704650878906,74.42589569091797,72.52153778076172,48.65627670288086,104.30936431884766,43.49224090576172,43.85226058959961,171.80857849121094,41.49665832519531,15.679243087768555,106.43699645996094,110.72731018066406,71.91378021240234,199.75527954101562,23.919300079345703,103.94496154785156,78.83805084228516,78.36284637451172,79.52994537353516,30.670368194580078,63.33888244628906,77.15222930908203,33.230587005615234,71.7221908569336,20.69341278076172,37.94988250732422,32.54410171508789,74.01631927490234,63.68058395385742,35.33073806762695,97.28340148925781,160.98876953125,88.9372329711914,89.84895324707031,95.29730987548828,79.03943634033203,30.25827980041504,64.53360748291016,59.885807037353516,22.435544967651367,53.980281829833984,56.126319885253906
2015-04-09,39.44214630126953,37.20623016357422,71.20960998535156,25.97745132446289,52.22161865234375,28.006546020507812,113.14158630371094,44.3098258972168,122.17047882080078,35.224796295166016,32.33483123779297,15.199329376220703,68.49015808105469,62.77463912963867,93.16116333007812,38.01779556274414,57.510047912597656,41.280826568603516,56.27144241333008,86.26043701171875,73.98187255859375,72.71874237060547,48.76521301269531,104.77962493896484,43.24822235107422,43.83681869506836,167.09451293945312,41.49665832519531,15.64824390411377,103.5940170288086,111.16938018798828,71.96026611328125,200.2156982421875,23.837141036987305,104.25969696044922,78.85424041748047,79.27822875976562,79.60417938232422,30.790386199951172,62.86476516723633,76.91325378417969,33.2220458984375,71.74954223632812,20.687448501586914,38.10936737060547,31.771709442138672,74.26297760009766,63.77290725708008,35.398895263671875,98.234130859375,161.6620330810547,89.05961608886719,90.30775451660156,96.02720642089844,78.7615966796875,30.274141311645508,64.65003204345703,60.5024299621582,22.382938385009766,53.80748748779297,56.52024841308594
2015-04-10,39.56802749633789,37.25284194946289,70.99578857421875,25.97342300415039,51.99153137207031,28.11036491394043,113.04487609863281,44.58359146118164,122.77056884765625,34.947792053222656,32.45967102050781,15.181039810180664,68.97016143798828,64.2685546875,93.27784729003906,38.0045280456543,57.84720230102539,41.30398178100586,55.98991394042969,86.08929443359375,74.60713958740234,72.69155883789062,47.25365447998047,105.23184967041016,43.67884063720703,43.937278747558594,167.3204803466797,41.7012939453125,15.504857063293457,103.28942108154297,111.27583312988281,72.23908996582031,200.09632873535156,23.80838966369629,104.59362030029297,79.06500244140625,79.84937286376953,79.30730438232422,30.662879943847656,63.41510009765625,77.90902709960938,33.16658401489258,71.85897064208984,20.86446762084961,38.4522705078125,31.86826515197754,74.14736938476562,64.1268310546875,35.58631134033203,98.73320770263672,161.49136352539062,88.9372329711914,90.78207397460938,95.89949035644531,78.85147857666016,30.274141311645508,64.86736297607422,60.16066360473633,22.33032989501953,54.143470764160156,57.12784957885742
2015-04-13,39.247493743896484,37.19069290161133,70.65044403076172,25.913043975830078,51.66410446166992,27.89406967163086,112.04778289794922,43.92333984375,122.1190414428711,35.06941223144531,32.102474212646484,15.21303653717041,68.28440856933594,63.91062927246094,93.31121826171875,37.880638122558594,56.49055099487305,41.32712936401367,55.74861526489258,86.15152740478516,73.6918716430664,72.41277313232422,47.587284088134766,104.3907699584961,43.39175796508789,45.135223388671875,167.0719451904297,41.55893325805664,15.508735656738281,102.27410888671875,110.34246826171875,71.8982925415039,200.30943298339844,23.57014274597168,104.28535461425781,79.47029876708984,78.66797637939453,79.4037857055664,30.527856826782227,62.49222946166992,77.62224578857422,33.0770149230957,71.40301513671875,20.63573455810547,37.76647186279297,31.61721420288086,73.63093566894531,64.1883773803711,35.53520965576172,98.77195739746094,160.37249755859375,88.67713928222656,90.8987045288086,96.1640625,78.40205383300781,29.829988479614258,64.39390563964844,60.47268295288086,22.230649948120117,54.30667495727539,56.980960845947266
2015-04-14,39.390892028808594,37.291664123535156,70.40377044677734,25.989530563354492,52.18622589111328,28.408870697021484,112.9853515625,44.189056396484375,121.14176940917969,35.30585861206055,32.151023864746094,15.231328964233398,68.80253601074219,64.57978057861328,93.28620147705078,38.30094528198242,56.81968688964844,41.535499572753906,56.006011962890625,86.33822631835938,74.01810455322266,74.00381469726562,48.28179168701172,105.04190063476562,43.65013885498047,45.08112716674805,167.94546508789062,41.64790725708008,16.19852638244629,102.42640686035156,108.97518157958984,71.77435302734375,203.02896118164062,23.874114990234375,104.23396301269531,80.64566802978516,78.6445083618164,79.89360809326172,30.385353088378906,62.63618087768555,77.73375701904297,33.183658599853516,71.8863296508789,20.757062911987305,38.12531661987305,32.145042419433594,74.37088775634766,64.31918334960938,36.19968032836914,98.07068634033203,160.8370819091797,88.79647064208984,91.59075927734375,94.72249603271484,78.3857421875,29.980690002441406,64.47150421142578,60.97046661376953,22.191892623901367,54.3450813293457,57.84227752685547
2015-04-15,39.500553131103516,37.59459686279297,70.51885986328125,26.053939819335938,52.48712158203125,28.426170349121094,113.36485290527344,44.10047912597656,120.71308898925781,35.46125411987305,32.26545333862305,15.199329376220703,68.68824768066406,66.26040649414062,93.25286102294922,37.929298400878906,56.378173828125,41.4428825378418,56.20708465576172,85.94149017333984,74.51651000976562,75.07129669189453,50.3789176940918,105.82868194580078,43.60707473754883,45.72261047363281,166.8610382080078,41.54114532470703,16.028017044067383,101.084716796875,108.56576538085938,71.67366790771484,206.16629028320312,23.668725967407227,105.40929412841797,80.2808837890625,78.70709228515625,79.86392211914062,30.302841186523438,62.15355682373047,76.82561492919922,33.08553695678711,72.27847290039062,20.72126007080078,38.691505432128906,31.765277862548828,74.47880554199219,64.2499008178711,36.847103118896484,97.7738265991211,162.35423278808594,88.3497085571289,91.81626892089844,94.5400390625,79.25186157226562,29.86964988708496,63.61771011352539,61.50534439086914,22.078367233276367,54.642669677734375,58.810455322265625
2015-04-16,39.23906326293945,37.51692581176758,70.20640563964844,25.957321166992188,51.98269271850586,28.240150451660156,112.79933166503906,43.69788360595703,122.06758117675781,35.55582046508789,32.34176254272461,15.16275405883789,68.31490325927734,66.16626739501953,93.66963195800781,37.93815612792969,55.80017852783203,41.3348388671875,56.36796569824219,85.84813690185547,74.42589569091797,74.90133666992188,49.902305603027344,105.65689086914062,43.7147216796875,45.52939224243164,168.1638641357422,41.28312301635742,15.896262168884277,100.99042510986328,109.0160903930664,71.34062957763672,206.20034790039062,23.705862045288086,104.76704406738281,79.63241577148438,78.0733642578125,79.91588592529297,30.452844619750977,62.7208137512207,76.18037414550781,33.05141830444336,72.05047607421875,20.637720108032227,37.78242111206055,31.778127670288086,74.34004211425781,64.24222564697266,36.71080017089844,97.55012512207031,161.81370544433594,86.84422302246094,91.73848724365234,94.07472229003906,79.3989486694336,29.599985122680664,63.58665084838867,61.705894470214844,21.939929962158203,53.865081787109375,58.576759338378906
2015-04-17,39.01132583618164,37.50138473510742,68.6851806640625,25.756044387817383,52.257022857666016,27.850811004638672,111.50456237792969,43.5046272277832,121.33039093017578,34.57622528076172,32.0816764831543,14.888483047485352,68.23107147216797,65.33466339111328,91.81076049804688,37.63287353515625,55.045562744140625,40.56309127807617,55.724491119384766,84.99246215820312,73.7462387084961,74.18740844726562,49.11247253417969,104.1827621459961,43.73625183105469,45.158416748046875,167.5238037109375,40.57134246826172,15.710251808166504,100.82361602783203,107.47683715820312,70.9998550415039,204.03492736816406,23.24791145324707,103.18714141845703,77.71133422851562,77.90908813476562,79.24790954589844,30.22782325744629,61.42544174194336,75.5828857421875,32.620567321777344,72.0413589477539,20.51639747619629,37.008907318115234,31.707338333129883,73.84675598144531,63.495933532714844,36.11447525024414,97.48991394042969,158.42860412597656,86.33321380615234,91.30303955078125,93.84663391113281,78.64720916748047,29.607921600341797,62.11186981201172,61.23046875,21.563369750976562,53.35629653930664,58.042598724365234
2015-04-20,39.33184814453125,37.51692581176758,69.72949981689453,25.945249557495117,52.38092041015625,28.132003784179688,112.63562774658203,44.15684509277344,123.63638305664062,34.610008239746094,32.359100341796875,15.080477714538574,68.68064880371094,66.37020874023438,92.66100311279297,37.29663848876953,56.26576232910156,40.725162506103516,55.0649299621582,84.95330810546875,74.07245635986328,74.98970031738281,49.69802474975586,105.04190063476562,44.353477478027344,45.36709213256836,168.0283203125,41.43437194824219,15.81100082397461,101.2079849243164,109.12252807617188,71.69689178466797,203.7110137939453,23.2644100189209,106.71302032470703,78.64351654052734,78.40196228027344,79.67839050292969,30.497854232788086,61.68873977661133,76.61852264404297,32.70588302612305,72.80736541748047,20.784900665283203,37.78242111206055,31.60433578491211,74.37857818603516,63.757530212402344,36.35301971435547,97.95023345947266,160.3345489501953,86.26285552978516,91.03868103027344,94.5126724243164,79.5542221069336,29.584108352661133,62.81818771362305,61.66135787963867,21.635366439819336,54.22199630737305,58.24958801269531
2015-04-21,39.745147705078125,37.237300872802734,69.97618103027344,25.70773696899414,51.99153137207031,28.30071258544922,113.05229949951172,43.99579620361328,124.79370880126953,34.64377975463867,32.359100341796875,14.838197708129883,68.84064483642578,65.83673858642578,90.8687973022461,37.194881439208984,56.62700271606445,40.27753829956055,55.8171501159668,85.34490966796875,74.34434509277344,74.60895538330078,48.976295471191406,104.7977066040039,44.11663055419922,44.9961051940918,169.5494842529297,41.74578094482422,15.98926830291748,101.68665313720703,109.00790405273438,71.60396575927734,207.17227172851562,22.728084564208984,105.49272918701172,76.53598022460938,78.4723892211914,83.97550964355469,30.58786392211914,62.206851959228516,75.5749282836914,32.5096549987793,72.57939910888672,20.566116333007812,37.32787322998047,31.771709442138672,74.59441375732422,63.91908645629883,35.08086395263672,97.67919158935547,159.52853393554688,86.41891479492188,91.318603515625,94.48529815673828,79.32540130615234,29.822052001953125,63.06657791137695,61.512794494628906,21.60490608215332,54.41437530517578,58.00920867919922
2015-04-22,40.782649993896484,37.361576080322266,70.14884185791016,25.792278289794922,52.159671783447266,28.478086471557617,112.71004486083984,43.91529846191406,123.7307357788086,34.778907775878906,32.130210876464844,14.728489875793457,69.71684265136719,66.58203887939453,89.9101791381836,37.05329513549805,56.5387077331543,40.254398345947266,56.03551483154297,85.28223419189453,74.35340118408203,74.45259857177734,48.94905090332031,104.95145416259766,44.2386360168457,44.94200134277344,170.77696228027344,41.47886276245117,16.11327362060547,101.86068725585938,109.47459411621094,72.04541015625,207.54736328125,22.765213012695312,106.19918823242188,76.55217742919922,78.57411193847656,83.01068115234375,30.985401153564453,62.062477111816406,77.94087219238281,32.79973220825195,73.30892944335938,20.54424285888672,37.33586120605469,31.874698638916016,74.97981262207031,63.926780700683594,34.54422378540039,97.39954376220703,160.18280029296875,86.18022918701172,91.70738220214844,95.11483001708984,80.16706085205078,29.845861434936523,63.13642120361328,61.356754302978516,21.715652465820312,53.99112319946289,58.396484375
2015-04-23,40.875431060791016,37.49361801147461,70.5271224975586,25.8325252532959,52.16852951049805,28.400209426879883,112.06266784667969,44.51918411254883,123.74786376953125,35.04914855957031,31.786911010742188,14.751346588134766,69.71684265136719,66.5192642211914,90.28528594970703,37.08871078491211,56.691219329833984,40.3624382019043,55.986995697021484,85.44671630859375,74.58900451660156,74.77214050292969,50.64447021484375,104.77059936523438,44.56877899169922,44.988380432128906,171.5074005126953,41.52334213256836,16.30316162109375,101.73017883300781,108.72952270507812,72.13063049316406,208.2549285888672,22.64144515991211,109.33326721191406,76.77104187011719,78.59756469726562,82.89935302734375,30.715375900268555,62.317283630371094,77.27174377441406,32.51393127441406,73.0262451171875,20.74114990234375,38.611751556396484,31.79102325439453,73.78510284423828,62.78129196166992,34.99522399902344,97.17585754394531,161.24481201171875,86.40055847167969,90.9531478881836,96.03632354736328,81.5234603881836,30.099660873413086,63.59440612792969,60.97046661376953,21.923309326171875,54.443233489990234,58.449893951416016
2015-04-24,40.757347106933594,37.447017669677734,69.8939437866211,25.840585708618164,52.21277618408203,28.806856155395508,111.66084289550781,44.83320999145508,123.7307357788086,34.988338470458984,31.675928115844727,14.824487686157227,69.62541961669922,66.37020874023438,90.45201873779297,37.141788482666016,56.71531677246094,40.56309127807617,55.946537017822266,85.55635070800781,74.42589569091797,74.70414733886719,50.276790618896484,104.53545379638672,44.855857849121094,44.555580139160156,170.95016479492188,41.33649826049805,16.240745544433594,101.83895874023438,109.79391479492188,71.24768829345703,210.65907287597656,22.62906837463379,109.03784942626953,76.70616912841797,79.08264923095703,82.85482025146484,30.670368194580078,62.138877868652344,78.65782928466797,32.35182571411133,72.66146087646484,20.894306182861328,38.364540100097656,31.778127670288086,73.35348510742188,62.820068359375,35.12081527709961,96.07019805908203,161.1215362548828,86.4801025390625,90.43993377685547,96.92134857177734,81.53980255126953,30.08379554748535,64.19206237792969,61.341896057128906,22.106056213378906,55.193511962890625,58.069297790527344
2015-04-27,40.05725860595703,37.75771713256836,69.64726257324219,25.772144317626953,51.787994384765625,28.581907272338867,112.40496063232422,44.57554244995117,121.7676010131836,35.08292007446289,31.620439529418945,14.669063568115234,68.21585083007812,66.94293212890625,89.92686462402344,36.94269561767578,55.34257125854492,40.331565856933594,55.79289245605469,84.8201675415039,73.96373748779297,74.58855438232422,51.3661994934082,104.98765563964844,44.27452850341797,45.18159103393555,171.71826171875,41.26532745361328,16.545034408569336,101.85343933105469,109.35175323486328,70.83719635009766,212.6539764404297,22.587814331054688,109.64794158935547,76.97369384765625,78.69145202636719,82.76577758789062,30.62537384033203,61.01774597167969,76.82561492919922,32.30489730834961,72.8985824584961,20.649654388427734,38.75530242919922,31.68802833557129,72.82933807373047,62.50984191894531,35.68027877807617,95.01189422607422,163.6154022216797,86.56881713867188,91.90956115722656,96.06371307373047,81.47441864013672,29.956892013549805,63.16749954223633,61.215633392333984,21.97592544555664,53.79875946044922,58.09601593017578
2015-04-28,40.1416015625,37.88975143432617,70.3955307006836,25.933164596557617,52.61100387573242,28.20011329650879,113.81871032714844,44.905670166015625,122.82198333740234,35.211280822753906,31.984560012817383,14.746771812438965,68.93968200683594,67.62547302246094,90.660400390625,36.951534271240234,52.76571273803711,40.671138763427734,55.623023986816406,84.8358154296875,73.84593200683594,75.55404663085938,51.556854248046875,102.166015625,44.690792083740234,45.33616638183594,172.82525634765625,41.49665832519531,16.66986846923828,100.99042510986328,109.2862777709961,70.7442626953125,212.4408721923828,22.699209213256836,111.69673156738281,77.13578796386719,78.8166275024414,83.07006072998047,30.580373764038086,60.93281936645508,77.13631439208984,32.40727996826172,72.96240997314453,20.705345153808594,39.52083206176758,31.559301376342773,72.7754135131836,62.370235443115234,35.64603042602539,94.97317504882812,163.97567749023438,86.25366973876953,90.34663391113281,96.4103775024414,81.49077606201172,29.917240142822266,63.26839065551758,61.49789047241211,21.90116310119629,53.875701904296875,58.62348175048828
2015-04-29,39.787322998046875,38.02180480957031,70.2146224975586,25.70773696899414,53.318973541259766,27.883411407470703,113.00768280029297,44.720481872558594,121.88758850097656,35.14373016357422,31.61003303527832,14.755916595458984,67.73583221435547,68.64533233642578,90.06022644042969,36.54893493652344,51.95492935180664,39.366886138916016,55.41273498535156,83.8881607055664,73.12095642089844,75.96881103515625,52.12881088256836,103.46830749511719,44.55443572998047,45.66850280761719,169.30093383789062,41.07848358154297,16.802513122558594,99.12654113769531,113.42095184326172,70.43444061279297,213.24224853515625,22.517675399780273,112.00498962402344,76.62512969970703,78.54280090332031,82.17206573486328,30.37034797668457,59.828651428222656,77.28766632080078,32.189720153808594,73.37274932861328,20.426889419555664,39.22578048706055,30.900196075439453,72.74455261230469,61.92817306518555,35.77734375,95.57978057861328,162.28790283203125,85.43358612060547,90.21444702148438,96.40129852294922,81.4172134399414,29.687225341796875,61.21922302246094,60.87385940551758,21.563369750976562,53.22161865234375,58.67024612426758
