Date,1 Yr_ABT,1 Yr_ADM,1 Yr_ADP,1 Yr_AFL,1 Yr_ALB,1 Yr_AOS,1 Yr_APD,1 Yr_ATO,1 Yr_BDX,1 Yr_BEN,1 Yr_BF-B,1 Yr_BRO,1 Yr_CAH,1 Yr_CAT,1 Yr_CB,1 Yr_CHD,1 Yr_CHRW,1 Yr_CINF,1 Yr_CL,1 Yr_CLX,1 Yr_CTAS,1 Yr_CVX,1 Yr_DOV,1 Yr_ECL,1 Yr_ED,1 Yr_EMR,1 Yr_ESS,1 Yr_EXPD,1 Yr_FAST,1 Yr_FRT,1 Yr_GD,1 Yr_GPC,1 Yr_GWW,1 Yr_HRL,1 Yr_IBM,1 Yr_ITW,1 Yr_JNJ,1 Yr_KMB,1 Yr_KO,1 Yr_LOW,1 Yr_MCD,1 Yr_MKC,1 Yr_NDSN,1 Yr_NEE,1 Yr_NUE,1 Yr_O,1 Yr_PEP,1 Yr_PG,1 Yr_PNR,1 Yr_PPG,1 Yr_ROP,1 Yr_SHW,1 Yr_SJM,1 Yr_SPGI,1 Yr_SWK,1 Yr_SYY,1 Yr_TGT,1 Yr_TROW,1 Yr_WMT,1 Yr_WST,1 Yr_XOM,10 Yr_ABT,10 Yr_ADM,10 Yr_ADP,10 Yr_AFL,10 Yr_ALB,10 Yr_AOS,10 Yr_APD,10 Yr_ATO,10 Yr_BDX,10 Yr_BEN,10 Yr_BF-B,10 Yr_BRO,10 Yr_CAH,10 Yr_CAT,10 Yr_CB,10 Yr_CHD,10 Yr_CHRW,10 Yr_CINF,10 Yr_CL,10 Yr_CLX,10 Yr_CTAS,10 Yr_CVX,10 Yr_DOV,10 Yr_ECL,10 Yr_ED,10 Yr_EMR,10 Yr_ESS,10 Yr_EXPD,10 Yr_FAST,10 Yr_FRT,10 Yr_GD,10 Yr_GPC,10 Yr_GWW,10 Yr_HRL,10 Yr_IBM,10 Yr_ITW,10 Yr_JNJ,10 Yr_KMB,10 Yr_KO,10 Yr_LOW,10 Yr_MCD,10 Yr_MKC,10 Yr_NDSN,10 Yr_NEE,10 Yr_NUE,10 Yr_O,10 Yr_PEP,10 Yr_PG,10 Yr_PNR,10 Yr_PPG,10 Yr_ROP,10 Yr_SHW,10 Yr_SJM,10 Yr_SPGI,10 Yr_SWK,10 Yr_SYY,10 Yr_TGT,10 Yr_TROW,10 Yr_WMT,10 Yr_WST,10 Yr_XOM,20 Yr_ABT,20 Yr_ADM,20 Yr_ADP,20 Yr_AFL,20 Yr_ALB,20 Yr_AOS,20 Yr_APD,20 Yr_ATO,20 Yr_BDX,20 Yr_BEN,20 Yr_BF-B,20 Yr_BRO,20 Yr_CAH,20 Yr_CAT,20 Yr_CB,20 Yr_CHD,20 Yr_CHRW,20 Yr_CINF,20 Yr_CL,20 Yr_CLX,20 Yr_CTAS,20 Yr_CVX,20 Yr_DOV,20 Yr_ECL,20 Yr_ED,20 Yr_EMR,20 Yr_ESS,20 Yr_EXPD,20 Yr_FAST,20 Yr_FRT,20 Yr_GD,20 Yr_GPC,20 Yr_GWW,20 Yr_HRL,20 Yr_IBM,20 Yr_ITW,20 Yr_JNJ,20 Yr_KMB,20 Yr_KO,20 Yr_LOW,20 Yr_MCD,20 Yr_MKC,20 Yr_NDSN,20 Yr_NEE,20 Yr_NUE,20 Yr_O,20 Yr_PEP,20 Yr_PG,20 Yr_PNR,20 Yr_PPG,20 Yr_ROP,20 Yr_SHW,20 Yr_SJM,20 Yr_SPGI,20 Yr_SWK,20 Yr_SYY,20 Yr_TGT,20 Yr_TROW,20 Yr_WMT,20 Yr_WST,20 Yr_XOM,ROA_ABT,ROA_ADM,ROA_ADP,ROA_AFL,ROA_ALB,ROA_AOS,ROA_APD,ROA_ATO,ROA_BDX,ROA_BEN,ROA_BF-B,ROA_BRO,ROA_CAH,ROA_CAT,ROA_CB,ROA_CHD,ROA_CHRW,ROA_CINF,ROA_CL,ROA_CLX,ROA_CTAS,ROA_CVX,ROA_DOV,ROA_ECL,ROA_ED,ROA_EMR,ROA_ESS,ROA_EXPD,ROA_FAST,ROA_FRT,ROA_GD,ROA_GPC,ROA_GWW,ROA_HRL,ROA_IBM,ROA_ITW,ROA_JNJ,ROA_KMB,ROA_KO,ROA_LOW,ROA_MCD,ROA_MKC,ROA_NDSN,ROA_NEE,ROA_NUE,ROA_O,ROA_PEP,ROA_PG,ROA_PNR,ROA_PPG,ROA_ROP,ROA_SHW,ROA_SJM,ROA_SPGI,ROA_SWK,ROA_SYY,ROA_TGT,ROA_TROW,ROA_WMT,ROA_WST,ROA_XOM,dividendYield_ABT,dividendYield_ADM,dividendYield_ADP,dividendYield_AFL,dividendYield_ALB,dividendYield_AOS,dividendYield_APD,dividendYield_ATO,dividendYield_BDX,dividendYield_BEN,dividendYield_BF-B,dividendYield_BRO,dividendYield_CAH,dividendYield_CAT,dividendYield_CB,dividendYield_CHD,dividendYield_CHRW,dividendYield_CINF,dividendYield_CL,dividendYield_CLX,dividendYield_CTAS,dividendYield_CVX,dividendYield_DOV,dividendYield_ECL,dividendYield_ED,dividendYield_EMR,dividendYield_ESS,dividendYield_EXPD,dividendYield_FAST,dividendYield_FRT,dividendYield_GD,dividendYield_GPC,dividendYield_GWW,dividendYield_HRL,dividendYield_IBM,dividendYield_ITW,dividendYield_JNJ,dividendYield_KMB,dividendYield_KO,dividendYield_LOW,dividendYield_MCD,dividendYield_MKC,dividendYield_NDSN,dividendYield_NEE,dividendYield_NUE,dividendYield_O,dividendYield_PEP,dividendYield_PG,dividendYield_PNR,dividendYield_PPG,dividendYield_ROP,dividendYield_SHW,dividendYield_SJM,dividendYield_SPGI,dividendYield_SWK,dividendYield_SYY,dividendYield_TGT,dividendYield_TROW,dividendYield_WMT,dividendYield_WST,dividendYield_XOM,netProfitMargin_ABT,netProfitMargin_ADM,netProfitMargin_ADP,netProfitMargin_AFL,netProfitMargin_ALB,netProfitMargin_AOS,netProfitMargin_APD,netProfitMargin_ATO,netProfitMargin_BDX,netProfitMargin_BEN,netProfitMargin_BF-B,netProfitMargin_BRO,netProfitMargin_CAH,netProfitMargin_CAT,netProfitMargin_CB,netProfitMargin_CHD,netProfitMargin_CHRW,netProfitMargin_CINF,netProfitMargin_CL,netProfitMargin_CLX,netProfitMargin_CTAS,netProfitMargin_CVX,netProfitMargin_DOV,netProfitMargin_ECL,netProfitMargin_ED,netProfitMargin_EMR,netProfitMargin_ESS,netProfitMargin_EXPD,netProfitMargin_FAST,netProfitMargin_FRT,netProfitMargin_GD,netProfitMargin_GPC,netProfitMargin_GWW,netProfitMargin_HRL,netProfitMargin_IBM,netProfitMargin_ITW,netProfitMargin_JNJ,netProfitMargin_KMB,netProfitMargin_KO,netProfitMargin_LOW,netProfitMargin_MCD,netProfitMargin_MKC,netProfitMargin_NDSN,netProfitMargin_NEE,netProfitMargin_NUE,netProfitMargin_O,netProfitMargin_PEP,netProfitMargin_PG,netProfitMargin_PNR,netProfitMargin_PPG,netProfitMargin_ROP,netProfitMargin_SHW,netProfitMargin_SJM,netProfitMargin_SPGI,netProfitMargin_SWK,netProfitMargin_SYY,netProfitMargin_TGT,netProfitMargin_TROW,netProfitMargin_WMT,netProfitMargin_WST,netProfitMargin_XOM,operatingcashFlowRatio_ABT,operatingcashFlowRatio_ADM,operatingcashFlowRatio_ADP,operatingcashFlowRatio_AFL,operatingcashFlowRatio_ALB,operatingcashFlowRatio_AOS,operatingcashFlowRatio_APD,operatingcashFlowRatio_ATO,operatingcashFlowRatio_BDX,operatingcashFlowRatio_BEN,operatingcashFlowRatio_BF-B,operatingcashFlowRatio_BRO,operatingcashFlowRatio_CAH,operatingcashFlowRatio_CAT,operatingcashFlowRatio_CB,operatingcashFlowRatio_CHD,operatingcashFlowRatio_CHRW,operatingcashFlowRatio_CINF,operatingcashFlowRatio_CL,operatingcashFlowRatio_CLX,operatingcashFlowRatio_CTAS,operatingcashFlowRatio_CVX,operatingcashFlowRatio_DOV,operatingcashFlowRatio_ECL,operatingcashFlowRatio_ED,operatingcashFlowRatio_EMR,operatingcashFlowRatio_ESS,operatingcashFlowRatio_EXPD,operatingcashFlowRatio_FAST,operatingcashFlowRatio_FRT,operatingcashFlowRatio_GD,operatingcashFlowRatio_GPC,operatingcashFlowRatio_GWW,operatingcashFlowRatio_HRL,operatingcashFlowRatio_IBM,operatingcashFlowRatio_ITW,operatingcashFlowRatio_JNJ,operatingcashFlowRatio_KMB,operatingcashFlowRatio_KO,operatingcashFlowRatio_LOW,operatingcashFlowRatio_MCD,operatingcashFlowRatio_MKC,operatingcashFlowRatio_NDSN,operatingcashFlowRatio_NEE,operatingcashFlowRatio_NUE,operatingcashFlowRatio_O,operatingcashFlowRatio_PEP,operatingcashFlowRatio_PG,operatingcashFlowRatio_PNR,operatingcashFlowRatio_PPG,operatingcashFlowRatio_ROP,operatingcashFlowRatio_SHW,operatingcashFlowRatio_SJM,operatingcashFlowRatio_SPGI,operatingcashFlowRatio_SWK,operatingcashFlowRatio_SYY,operatingcashFlowRatio_TGT,operatingcashFlowRatio_TROW,operatingcashFlowRatio_WMT,operatingcashFlowRatio_WST,operatingcashFlowRatio_XOM,payoutRatio_ABT,payoutRatio_ADM,payoutRatio_ADP,payoutRatio_AFL,payoutRatio_ALB,payoutRatio_AOS,payoutRatio_APD,payoutRatio_ATO,payoutRatio_BDX,payoutRatio_BEN,payoutRatio_BF-B,payoutRatio_BRO,payoutRatio_CAH,payoutRatio_CAT,payoutRatio_CB,payoutRatio_CHD,payoutRatio_CHRW,payoutRatio_CINF,payoutRatio_CL,payoutRatio_CLX,payoutRatio_CTAS,payoutRatio_CVX,payoutRatio_DOV,payoutRatio_ECL,payoutRatio_ED,payoutRatio_EMR,payoutRatio_ESS,payoutRatio_EXPD,payoutRatio_FAST,payoutRatio_FRT,payoutRatio_GD,payoutRatio_GPC,payoutRatio_GWW,payoutRatio_HRL,payoutRatio_IBM,payoutRatio_ITW,payoutRatio_JNJ,payoutRatio_KMB,payoutRatio_KO,payoutRatio_LOW,payoutRatio_MCD,payoutRatio_MKC,payoutRatio_NDSN,payoutRatio_NEE,payoutRatio_NUE,payoutRatio_O,payoutRatio_PEP,payoutRatio_PG,payoutRatio_PNR,payoutRatio_PPG,payoutRatio_ROP,payoutRatio_SHW,payoutRatio_SJM,payoutRatio_SPGI,payoutRatio_SWK,payoutRatio_SYY,payoutRatio_TGT,payoutRatio_TROW,payoutRatio_WMT,payoutRatio_WST,payoutRatio_XOM,ret_ABT,ret_ADM,ret_ADP,ret_AFL,ret_ALB,ret_AOS,ret_APD,ret_ATO,ret_BDX,ret_BEN,ret_BF-B,ret_BRO,ret_CAH,ret_CAT,ret_CB,ret_CHD,ret_CHRW,ret_CINF,ret_CL,ret_CLX,ret_CTAS,ret_CVX,ret_DOV,ret_ECL,ret_ED,ret_EMR,ret_ESS,ret_EXPD,ret_FAST,ret_FRT,ret_GD,ret_GPC,ret_GWW,ret_HRL,ret_IBM,ret_ITW,ret_JNJ,ret_KMB,ret_KO,ret_LOW,ret_MCD,ret_MKC,ret_NDSN,ret_NEE,ret_NUE,ret_O,ret_PEP,ret_PG,ret_PNR,ret_PPG,ret_ROP,ret_SHW,ret_SJM,ret_SPGI,ret_SWK,ret_SYY,ret_TGT,ret_TROW,ret_WMT,ret_WST,ret_XOM
2010-06-30,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,2.97,2.97,2.97,2.97,2.97,2.97,2.97,2.97,2.97,2.97,2.97,2.97,2.97,2.97,2.97,2.97,2.97,2.97,2.97,2.97,2.97,2.97,2.97,2.97,2.97,2.97,2.97,2.97,2.97,2.97,2.97,2.97,2.97,2.97,2.97,2.97,2.97,2.97,2.97,2.97,2.97,2.97,2.97,2.97,2.97,2.97,2.97,2.97,2.97,2.97,2.97,2.97,2.97,2.97,2.97,2.97,2.97,2.97,2.97,2.97,2.97,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,0.0241966293803973,0.014021629778672,0.0077395001154038,0.0063678909238373,0.0299336889936911,0.0084383895892639,0.0194778220533255,-0.0004789200762263,0.067893401366502,0.0346303017517892,0.0214376533901061,0.0176244387652922,0.0111805902951475,0.0120252411001309,0.0084456087824351,0.0238839017359064,0.0505886380830576,0.0018484288354898,0.0569620253164556,0.037598944591029,0.0157487822881263,0.0314941832706438,0.0210149138217811,0.0277241734208156,0.0054087062723545,0.0254813137032842,0.0030157795210972,0.0354669194539104,0.0479708431152924,0.010024986749451,0.0209898937548587,0.0238471766653382,0.0345872160448969,0.0202500581270451,0.0327306130342293,0.0268499936734137,0.0373672806067172,0.0266125153636509,0.0489018247873833,0.0130699738065964,0.0427474420583496,0.0202775140135387,0.0336842564453039,0.0081430998457302,0.0071713988925125,0.0098779729284747,0.0246334941758613,0.0170474050494647,0.0158540763620318,0.0203501421517282,0.0162470223897147,0.0383322862797729,0.0143252773691832,0.0300125707102451,0.0032724570579324,0.0327507070449298,0.0154883087505482,0.0465765501028504,0.0189665772251684,0.0177563210866541,0.0259733120782772,0.0265942811066277,0.0082593011967578,0.0139558018024096,0.0183074424068362,0.0042538791853614,0.0201040143934377,0.0115303096420128,0.0185535391736367,0.007033068675551,0.0126000394327334,0.3831878388232917,0.0094382250489968,0.0075732934251154,0.0100725279704437,0.0244159360282609,0.0109040121426055,0.0063102349642645,0.0236886625792873,0.0215073733640619,0.0123503458272077,0.0251649305890228,-0.0530582072788229,0.012112889480955,0.0040873461673591,0.0223903391485074,0.0113448687783151,0.0168365245856897,0.0069021249087065,0.0,0.0154436524226264,0.0100145637450777,0.015528101862932,0.0072055673618462,0.0276198287585909,0.0090163357807906,0.0103827023941211,0.0136399548675191,0.0184609756403411,0.0268479525241401,0.0057430460844688,0.0121830504124615,0.017954002760848,0.0078100739699303,0.0613736600341604,0.0138952717856101,0.0315450271020911,0.01125253332594,0.0127318821456135,0.0114504227513456,0.0230171967530358,0.0018392254182181,0.0182521959835221,0.0095433659179702,0.0127770399666548,0.0091162478599566,0.01297285572163,0.0050156605041338,0.009483656049022,0.0255017224715431,9.87529984062349e-09,0.0123839853690948,0.1479145101884256,0.0284022161370438,0.0949185043144774,0.1166666666666666,0.1379803302373232,0.0291330291330291,0.1139360122395716,-0.0040947372110866,0.3287633555371596,0.2349923830122595,0.1290035587188612,0.169023043933269,0.0091375165579159,0.0679219905850706,0.1800531914893617,0.1168974197608558,0.0396196875119703,0.030751708428246,0.1581017304667016,0.1127224785761371,0.0663239903712939,0.1020489019696626,0.0950749316056005,0.0859650289209494,0.0616506463374212,0.1037050168409856,0.1259074125241767,0.0595462726715322,0.121094290271244,0.2335605332692769,0.0799605133267522,0.0438188018769981,0.0724550878035965,0.0458070505511883,0.1426825155960209,0.1043484729942356,0.2249836921069797,0.103923205342237,0.2756895147212848,0.0397367137981472,0.2061727356824489,0.0829262182137041,0.1288688264675612,0.1074742268041237,0.0216855903980156,0.376809835309538,0.1095768678651992,0.1154496459896438,0.0775535234980281,0.0783184566657068,0.1256929945830041,0.084787948470041,0.1128129913692065,0.1318150448585231,0.0195642887654848,0.0327434844749541,0.0430321298018341,0.2740791976482794,0.0330725070383023,0.0780856423173803,13.193717277486911,0.9604254948449096,-0.0982721382289416,0.4355247219469221,-1.3443759630200307,0.9567855435194804,3.7413793103448274,1.505062902730899,0.4387587470579873,0.5729765251905204,1.1295050144448306,6.22890450928382,0.3817166983600228,0.3584780444641079,0.5082943428328371,-2.8646864686468647,0.2703549060542797,0.0032852004701349,-0.4583333333333333,0.2537912578055308,0.5529411764705883,0.3466473273367863,0.3988354403818916,0.6471314399616444,1.219978746014878,0.7264409881061299,0.6798839458413927,5.100643896976484,0.0490524234943584,0.3620022346368715,1.2813728481932902,0.3260423786739576,1.096378155589902,0.813808505136463,0.2331932098963514,0.3484133592376723,0.2410870036884356,0.6455248990578735,0.3717542748575047,1.1105321920357276,3.6047430830039526,0.2641074450084602,0.2448729721456994,0.3092800925474598,0.2372598162071846,-1.5924126485071235,0.9990008506271688,0.961555264307558,1.5539170506912443,1.535861675080143,0.1563312291125139,0.3651932292753364,0.3624617113200733,-0.0633284275773237,0.2849904290057426,-2.752179327521793,0.0138178432757391,0.6290059750135796,0.3385867682715622,0.0386218393998332,0.9432835820895522,-0.9253507014028056,0.5258382688808888,0.2152466367713004,0.8431938431938432,0.225473321858864,0.1556922851096622,0.3614457831325301,0.4111374407582938,-9.943880786303108,0.1404325895194156,0.1388673906711605,9.368262068965516,0.2674517421391283,0.2814317673378076,0.3748231966053748,0.465288035450517,0.1332436069986541,0.4343179807870322,2.333333333333333,0.494195688225539,0.4152046783625731,1.2069781484080486,-0.7705675725642448,0.2859892859245305,0.2830626450116009,0.8548387096774194,0.4307692307692308,3.073416458852868,0.4694191634004296,0.0,1.3526708234235392,0.2515432098765432,0.5228936183888099,0.3141768091914129,0.3599573604582466,0.2460856720827178,0.3701852696819331,0.4317193389388228,0.5522088353413654,0.4284508231321232,0.2678936605316973,0.4805841083374123,0.5241691842900302,0.1997471554993679,0.4940047961630695,1.2558466678389308,1.6417804689513011,0.4610106051154086,0.6668192219679634,0.3088194364859776,0.3308823529411764,0.1250683912964184,0.2169163373801635,0.3946238163938775,0.4621570680628272,1.1921397379912664,0.4377007587756564,0.187779433681073,0.440378548895899,0.3441381399575886,0.2488479262672811,0.2806878306878307,-0.016536161906171465,0.021531462556970915,-0.006971167886004714,-0.03748879507475422,-0.07763893323923776,0.033121489778363156,-0.05626136911755264,-0.0029546907997635152,-0.04769904220142385,-0.126910808899257,0.036695237856002816,-0.023749452497186407,-0.020184022559362358,-0.011421029251566406,0.04611352517158407,-0.04825065839940201,-0.03868661866662704,-0.035704342071460005,0.008543059525555563,-0.010562081524491784,-0.08129331686167163,-0.0848598224252628,-0.07155779042669863,-0.04702778470704194,0.01190359990828016,-0.06104200626934286,-0.06603636935977075,-0.10263322821709853,-0.004968577220807013,-0.038777324997146145,-0.1408919347888946,-0.01854372515431635,-0.02286416855958784,0.01694119396464444,-0.014312021135008735,-0.11052344027989847,0.012952154193553778,0.009703535510385386,-0.01679332788008603,-0.19231030832257945,-0.01506733313502373,-0.015941591943979816,-0.1723755888107248,-0.013442490389689699,-0.10865009807677817,-0.02174968636960628,-0.02365593373664021,-0.01833656636629133,-0.06492671294633023,-0.058821101628017125,-0.03615066585096116,-0.10213246543612486,0.08667895277873372,0.012156041558123665,-0.09922591765261535,-0.03389467747495978,-0.10346740237079377,-0.10362656259527192,-0.05050248285466363,-0.07545797924343711,-0.05770291886534906
2010-07-31,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29,2.94,2.94,2.94,2.94,2.94,2.94,2.94,2.94,2.94,2.94,2.94,2.94,2.94,2.94,2.94,2.94,2.94,2.94,2.94,2.94,2.94,2.94,2.94,2.94,2.94,2.94,2.94,2.94,2.94,2.94,2.94,2.94,2.94,2.94,2.94,2.94,2.94,2.94,2.94,2.94,2.94,2.94,2.94,2.94,2.94,2.94,2.94,2.94,2.94,2.94,2.94,2.94,2.94,2.94,2.94,2.94,2.94,2.94,2.94,2.94,2.94,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,0.0241966293803973,0.014021629778672,0.0077395001154038,0.0063678909238373,0.0299336889936911,0.0084383895892639,0.0194778220533255,-0.0004789200762263,0.067893401366502,0.0346303017517892,0.0214376533901061,0.0176244387652922,0.0111805902951475,0.0120252411001309,0.0084456087824351,0.0238839017359064,0.0505886380830576,0.0018484288354898,0.0569620253164556,0.037598944591029,0.0157487822881263,0.0314941832706438,0.0210149138217811,0.0277241734208156,0.0054087062723545,0.0254813137032842,0.0030157795210972,0.0354669194539104,0.0479708431152924,0.010024986749451,0.0209898937548587,0.0238471766653382,0.0345872160448969,0.0202500581270451,0.0327306130342293,0.0268499936734137,0.0373672806067172,0.0266125153636509,0.0489018247873833,0.0130699738065964,0.0427474420583496,0.0202775140135387,0.0336842564453039,0.0081430998457302,0.0071713988925125,0.0098779729284747,0.0246334941758613,0.0170474050494647,0.0158540763620318,0.0203501421517282,0.0162470223897147,0.0383322862797729,0.0143252773691832,0.0300125707102451,0.0032724570579324,0.0327507070449298,0.0154883087505482,0.0465765501028504,0.0189665772251684,0.0177563210866541,0.0259733120782772,0.0251147741525768,0.0077944121065869,0.0136142677676486,0.0158808338471864,0.003872572904744,0.0176499687205835,0.0102959413442781,0.0172995698173068,0.0069124423122803,0.0107973446011525,0.3469362495585536,0.0090233581636889,0.0078877714168582,0.0086172627634534,0.0235322758447388,0.0103182520273522,0.0053869265909986,0.0222441324240485,0.0213105595200054,0.0117331090538201,0.0227968003009984,-0.0472448402306568,0.0105523819945837,0.0037530725278541,0.0209241972669545,0.0100051925918616,0.0156239559904102,0.0055861226760095,0.0,0.0138793334190667,0.0095747395527566,0.0143026739493388,0.0063975852097919,0.0259217346472746,0.0086708530162238,0.0098528267312666,0.0138677169460302,0.0174561717560877,0.0244169855909121,0.0056234019203309,0.0115086426139536,0.0172099138052116,0.006946692173404,0.0572195010232526,0.0135899592312607,0.0296832282043606,0.0105660409518691,0.012389276294563,0.0107210327755116,0.0200153941386494,0.001643913506741,0.0182627514079425,0.0093553887173235,0.0117154050088665,0.0079378304515725,0.0119675233268155,0.0048055329069289,0.0087285886574303,0.0239474057322169,9.871091972604616e-09,0.0118423991174441,0.1479145101884256,0.0284022161370438,0.0949185043144774,0.1166666666666666,0.1379803302373232,0.0291330291330291,0.1139360122395716,-0.0040947372110866,0.3287633555371596,0.2349923830122595,0.1290035587188612,0.169023043933269,0.0091375165579159,0.0679219905850706,0.1800531914893617,0.1168974197608558,0.0396196875119703,0.030751708428246,0.1581017304667016,0.1127224785761371,0.0663239903712939,0.1020489019696626,0.0950749316056005,0.0859650289209494,0.0616506463374212,0.1037050168409856,0.1259074125241767,0.0595462726715322,0.121094290271244,0.2335605332692769,0.0799605133267522,0.0438188018769981,0.0724550878035965,0.0458070505511883,0.1426825155960209,0.1043484729942356,0.2249836921069797,0.103923205342237,0.2756895147212848,0.0397367137981472,0.2061727356824489,0.0829262182137041,0.1288688264675612,0.1074742268041237,0.0216855903980156,0.376809835309538,0.1095768678651992,0.1154496459896438,0.0775535234980281,0.0783184566657068,0.1256929945830041,0.084787948470041,0.1128129913692065,0.1318150448585231,0.0195642887654848,0.0327434844749541,0.0430321298018341,0.2740791976482794,0.0330725070383023,0.0780856423173803,13.193717277486911,0.9604254948449096,-0.0982721382289416,0.4355247219469221,-1.3443759630200307,0.9567855435194804,3.7413793103448274,1.505062902730899,0.4387587470579873,0.5729765251905204,1.1295050144448306,6.22890450928382,0.3817166983600228,0.3584780444641079,0.5082943428328371,-2.8646864686468647,0.2703549060542797,0.0032852004701349,-0.4583333333333333,0.2537912578055308,0.5529411764705883,0.3466473273367863,0.3988354403818916,0.6471314399616444,1.219978746014878,0.7264409881061299,0.6798839458413927,5.100643896976484,0.0490524234943584,0.3620022346368715,1.2813728481932902,0.3260423786739576,1.096378155589902,0.813808505136463,0.2331932098963514,0.3484133592376723,0.2410870036884356,0.6455248990578735,0.3717542748575047,1.1105321920357276,3.6047430830039526,0.2641074450084602,0.2448729721456994,0.3092800925474598,0.2372598162071846,-1.5924126485071235,0.9990008506271688,0.961555264307558,1.5539170506912443,1.535861675080143,0.1563312291125139,0.3651932292753364,0.3624617113200733,-0.0633284275773237,0.2849904290057426,-2.752179327521793,0.0138178432757391,0.6290059750135796,0.3385867682715622,0.0386218393998332,0.9432835820895522,-0.9253507014028056,0.5258382688808888,0.2152466367713004,0.8431938431938432,0.225473321858864,0.1556922851096622,0.3614457831325301,0.4111374407582938,-9.943880786303108,0.1404325895194156,0.1388673906711605,9.368262068965516,0.2674517421391283,0.2814317673378076,0.3748231966053748,0.465288035450517,0.1332436069986541,0.4343179807870322,2.333333333333333,0.494195688225539,0.4152046783625731,1.2069781484080486,-0.7705675725642448,0.2859892859245305,0.2830626450116009,0.8548387096774194,0.4307692307692308,3.073416458852868,0.4694191634004296,0.0,1.3526708234235392,0.2515432098765432,0.5228936183888099,0.3141768091914129,0.3599573604582466,0.2460856720827178,0.3701852696819331,0.4317193389388228,0.5522088353413654,0.4284508231321232,0.2678936605316973,0.4805841083374123,0.5241691842900302,0.1997471554993679,0.4940047961630695,1.2558466678389308,1.6417804689513011,0.4610106051154086,0.6668192219679634,0.3088194364859776,0.3308823529411764,0.1250683912964184,0.2169163373801635,0.3946238163938775,0.4621570680628272,1.1921397379912664,0.4377007587756564,0.187779433681073,0.440378548895899,0.3441381399575886,0.2488479262672811,0.2806878306878307,0.05723991205097212,0.05793290270778728,0.024776978236334735,0.1421947023609227,0.09391219672544926,0.13018550501715054,0.11322941592047497,0.06997892674384243,0.017300100644280114,0.15439970989907703,0.09938426552869961,0.044951371259488226,-0.04068560268748911,0.1560442255867005,0.036863115978634564,0.0552164394725283,0.15819789612866808,0.06291829894704293,0.009193121522521608,0.05126938586297358,0.09883119355314918,0.11604611495075456,0.13791851607591354,0.0853210553512973,0.06772332456848362,0.12566133427581683,0.07474523221682272,0.21154389336205748,-0.022364041604431062,0.10679714312876154,0.04491207407674125,0.08220489654725505,0.11893336372728047,0.06345215569074725,0.03907084575088682,0.052382798300671496,-0.0165602734542043,0.055965810852667275,0.09491054107545871,0.021052941635811173,0.056947390539817455,0.04232748331003844,0.11714883498309048,0.07008598617575235,0.02221739470939621,0.060833777601118744,0.06294811327784355,0.027277969339442265,0.0658191588321908,0.13973993705263776,0.11226483085056049,-0.0005781426768178832,0.019893734135598695,0.08674516443809699,0.13841830551945433,0.08066256162956975,0.04279717542954886,0.08296621013244332,0.06288599995485722,0.0004261910856793172,0.04471789831847861
