Date,Ticker,dividendYield,payoutRatio,operatingcashFlowRatio,ROA,netProfitMargin
2010-06-30,EMR,0.011344868778315163,0.4307692307692308,0.6798839458413927,0.02548131370328426,0.10370501684098564
2010-06-30,ESS,0.01683652458568971,3.0734164588528676,5.100643896976484,0.00301577952109722,0.12590741252417673
2010-06-30,EXPD,0.006902124908706554,0.4694191634004296,0.04905242349435847,0.035466919453910443,0.05954627267153227
2010-06-30,FAST,0.0,0.0,0.36200223463687153,0.047970843115292455,0.12109429027124406
2010-06-30,FRT,0.01544365242262641,1.3526708234235392,1.2813728481932902,0.01002498674945105,0.23356053326927698
2010-06-30,GD,0.010014563745077754,0.2515432098765432,0.32604237867395763,0.020989893754858772,0.07996051332675222
2010-06-30,GPC,0.015528101862932029,0.5228936183888099,1.0963781555899021,0.02384717666533828,0.04381880187699811
2010-06-30,GWW,0.007205567361846222,0.3141768091914129,0.813808505136463,0.0345872160448969,0.07245508780359657
2010-06-30,HRL,0.02761982875859092,0.35995736045824667,0.23319320989635145,0.020250058127045174,0.045807050551188326
2010-06-30,IBM,0.009016335780790625,0.24608567208271787,0.3484133592376723,0.032730613034229354,0.1426825155960209
2010-06-30,ITW,0.01038270239412116,0.3701852696819331,0.24108700368843566,0.026849993673413772,0.10434847299423568
2010-06-30,JNJ,0.013639954867519158,0.43171933893882286,0.6455248990578735,0.03736728060671723,0.22498369210697977
2010-06-30,KMB,0.018460975640341177,0.5522088353413654,0.37175427485750473,0.02661251536365094,0.10392320534223706
2010-06-30,KO,0.02684795252414013,0.42845082313212324,1.1105321920357276,0.04890182478738337,0.2756895147212848
2010-06-30,LOW,0.005743046084468842,0.26789366053169733,3.6047430830039526,0.013069973806596462,0.03973671379814724
2010-06-30,MCD,0.012183050412461576,0.4805841083374123,0.26410744500846023,0.04274744205834967,0.2061727356824489
2010-06-30,MKC,0.01795400276084802,0.5241691842900302,0.24487297214569942,0.020277514013538764,0.08292621821370412
2010-06-30,NDSN,0.007810073969930388,0.1997471554993679,0.3092800925474598,0.03368425644530398,0.12886882646756126
2010-06-30,NEE,0.061373660034160414,0.4940047961630695,0.23725981620718462,0.008143099845730242,0.10747422680412372
2010-06-30,NUE,0.013895271785610105,1.2558466678389308,-1.5924126485071235,0.007171398892512559,0.021685590398015618
2010-06-30,O,0.031545027102091144,1.6417804689513011,0.9990008506271688,0.009877972928474733,0.376809835309538
2010-06-30,PEP,0.011252533325940055,0.4610106051154086,0.9615552643075579,0.024633494175861328,0.10957686786519927
2010-06-30,PG,0.012731882145613596,0.6668192219679634,1.5539170506912443,0.01704740504946478,0.11544964598964387
2010-06-30,PNR,0.011450422751345623,0.30881943648597765,1.535861675080143,0.015854076362031823,0.07755352349802819
2010-06-30,PPG,0.023017196753035884,0.33088235294117646,0.15633122911251393,0.020350142151728267,0.07831845666570689
2010-06-30,ROP,0.0018392254182181828,0.1250683912964184,0.3651932292753364,0.01624702238971474,0.12569299458300418
2010-06-30,SHW,0.018252195983522186,0.21691633738016355,0.3624617113200733,0.03833228627977299,0.08478794847004102
2010-06-30,SJM,0.00954336591797026,0.39462381639387756,-0.06332842757732378,0.014325277369183228,0.11281299136920658
2010-06-30,SPGI,0.012777039966654857,0.46215706806282725,0.2849904290057426,0.03001257071024513,0.1318150448585231
2010-06-30,SWK,0.009116247859956607,1.1921397379912664,-2.752179327521793,0.003272457057932493,0.019564288765484834
2010-06-30,SYY,0.012972855721630093,0.4377007587756564,0.013817843275739133,0.03275070704492985,0.03274348447495419
2010-06-30,TGT,0.00501566050413383,0.18777943368107303,0.6290059750135796,0.015488308750548208,0.04303212980183416
2010-06-30,TROW,0.009483656049022056,0.44037854889589906,0.3385867682715622,0.046576550102850424,0.2740791976482794
2010-06-30,WMT,0.025501722471543115,0.34413813995758863,0.03862183939983329,0.018966577225168493,0.03307250703830239
2010-06-30,WST,9.87529984062349e-09,0.2488479262672811,0.9432835820895522,0.01775632108665412,0.07808564231738035
2010-06-30,XOM,0.012383985369094885,0.2806878306878307,-0.9253507014028056,0.02597331207827724,13.193717277486911
2010-07-31,ABT,0.025114774152576808,0.5258382688808888,0.9604254948449097,0.024196629380397315,0.14791451018842566
2010-07-31,ADM,0.00779441210658694,0.21524663677130046,-0.09827213822894168,0.014021629778672032,0.028402216137043877
2010-07-31,ADP,0.013614267767648678,0.8431938431938432,0.43552472194692216,0.007739500115403802,0.09491850431447747
2010-07-31,AFL,0.015880833847186415,0.22547332185886404,-1.3443759630200307,0.006367890923837394,0.11666666666666667
2010-07-31,ALB,0.003872572904744065,0.15569228510966227,0.9567855435194803,0.02993368899369112,0.13798033023732326
2010-07-31,AOS,0.017649968720583553,0.3614457831325301,3.7413793103448274,0.008438389589263929,0.029133029133029134
2010-07-31,APD,0.010295941344278156,0.41113744075829384,1.505062902730899,0.019477822053325537,0.11393601223957162
2010-07-31,ATO,0.017299569817306848,-9.943880786303108,0.4387587470579873,-0.0004789200762263406,-0.004094737211086689
2010-07-31,BDX,0.006912442312280348,0.14043258951941565,0.5729765251905204,0.06789340136650208,0.3287633555371596
2010-07-31,BEN,0.010797344601152588,0.1388673906711605,1.1295050144448306,0.03463030175178922,0.23499238301225953
2010-07-31,BF-B,0.3469362495585536,9.368262068965517,6.22890450928382,0.021437653390106153,0.1290035587188612
2010-07-31,BRO,0.009023358163688927,0.2674517421391283,0.3817166983600228,0.0176244387652922,0.16902304393326903
2010-07-31,CAH,0.007887771416858268,0.2814317673378076,0.35847804446410797,0.011180590295147574,0.00913751655791591
2010-07-31,CAT,0.008617262763453428,0.37482319660537483,0.5082943428328371,0.012025241100130969,0.06792199058507062
2010-07-31,CB,0.02353227584473889,0.465288035450517,-2.8646864686468647,0.008445608782435129,0.1800531914893617
2010-07-31,CHD,0.010318252027352254,0.13324360699865412,0.27035490605427975,0.023883901735906408,0.11689741976085588
2010-07-31,CHRW,0.005386926590998667,0.43431798078703227,0.003285200470134943,0.05058863808305765,0.03961968751197034
2010-07-31,CINF,0.02224413242404858,2.3333333333333335,-0.4583333333333333,0.0018484288354898336,0.030751708428246014
2010-07-31,CL,0.021310559520005448,0.494195688225539,0.2537912578055308,0.056962025316455694,0.15810173046670162
2010-07-31,CLX,0.01173310905382016,0.4152046783625731,0.5529411764705883,0.037598944591029027,0.11272247857613711
2010-07-31,CTAS,0.022796800300998402,1.2069781484080486,0.3466473273367863,0.01574878228812636,0.06632399037129398
2010-07-31,CVX,-0.047244840230656816,-0.7705675725642448,0.3988354403818916,0.03149418327064386,0.10204890196966267
2010-07-31,DOV,0.010552381994583724,0.28598928592453055,0.6471314399616444,0.02101491382178111,0.0950749316056005
2010-07-31,ECL,0.003753072527854158,0.28306264501160094,1.2199787460148779,0.027724173420815644,0.0859650289209494
2010-07-31,ED,0.020924197266954565,0.8548387096774194,0.7264409881061299,0.005408706272354532,0.06165064633742128
2010-07-31,EMR,0.010005192591861622,0.4307692307692308,0.6798839458413927,0.02548131370328426,0.10370501684098564
2010-07-31,ESS,0.015623955990410244,3.0734164588528676,5.100643896976484,0.00301577952109722,0.12590741252417673
2010-07-31,EXPD,0.005586122676009553,0.4694191634004296,0.04905242349435847,0.035466919453910443,0.05954627267153227
2010-07-31,FAST,0.0,0.0,0.36200223463687153,0.047970843115292455,0.12109429027124406
2010-07-31,FRT,0.01387933341906673,1.3526708234235392,1.2813728481932902,0.01002498674945105,0.23356053326927698
2010-07-31,GD,0.00957473955275661,0.2515432098765432,0.32604237867395763,0.020989893754858772,0.07996051332675222
2010-07-31,GPC,0.014302673949338885,0.5228936183888099,1.0963781555899021,0.02384717666533828,0.04381880187699811
2010-07-31,GWW,0.006397585209791991,0.3141768091914129,0.813808505136463,0.0345872160448969,0.07245508780359657
2010-07-31,HRL,0.02592173464727464,0.35995736045824667,0.23319320989635145,0.020250058127045174,0.045807050551188326
2010-07-31,IBM,0.008670853016223841,0.24608567208271787,0.3484133592376723,0.032730613034229354,0.1426825155960209
2010-07-31,ITW,0.009852826731266624,0.3701852696819331,0.24108700368843566,0.026849993673413772,0.10434847299423568
2010-07-31,JNJ,0.01386771694603026,0.43171933893882286,0.6455248990578735,0.03736728060671723,0.22498369210697977
2010-07-31,KMB,0.017456171756087758,0.5522088353413654,0.37175427485750473,0.02661251536365094,0.10392320534223706
2010-07-31,KO,0.024416985590912148,0.42845082313212324,1.1105321920357276,0.04890182478738337,0.2756895147212848
2010-07-31,LOW,0.005623401920330962,0.26789366053169733,3.6047430830039526,0.013069973806596462,0.03973671379814724
2010-07-31,MCD,0.011508642613953658,0.4805841083374123,0.26410744500846023,0.04274744205834967,0.2061727356824489
2010-07-31,MKC,0.01720991380521163,0.5241691842900302,0.24487297214569942,0.020277514013538764,0.08292621821370412
2010-07-31,NDSN,0.0069466921734040255,0.1997471554993679,0.3092800925474598,0.03368425644530398,0.12886882646756126
2010-07-31,NEE,0.05721950102325267,0.4940047961630695,0.23725981620718462,0.008143099845730242,0.10747422680412372
2010-07-31,NUE,0.01358995923126076,1.2558466678389308,-1.5924126485071235,0.007171398892512559,0.021685590398015618
2010-07-31,O,0.029683228204360698,1.6417804689513011,0.9990008506271688,0.009877972928474733,0.376809835309538
2010-07-31,PEP,0.010566040951869183,0.4610106051154086,0.9615552643075579,0.024633494175861328,0.10957686786519927
2010-07-31,PG,0.012389276294563045,0.6668192219679634,1.5539170506912443,0.01704740504946478,0.11544964598964387
2010-07-31,PNR,0.010721032775511606,0.30881943648597765,1.535861675080143,0.015854076362031823,0.07755352349802819
2010-07-31,PPG,0.02001539413864945,0.33088235294117646,0.15633122911251393,0.020350142151728267,0.07831845666570689
2010-07-31,ROP,0.0016439135067410834,0.1250683912964184,0.3651932292753364,0.01624702238971474,0.12569299458300418
2010-07-31,SHW,0.01826275140794256,0.21691633738016355,0.3624617113200733,0.03833228627977299,0.08478794847004102
2010-07-31,SJM,0.009355388717323526,0.39462381639387756,-0.06332842757732378,0.014325277369183228,0.11281299136920658
2010-07-31,SPGI,0.01171540500886654,0.46215706806282725,0.2849904290057426,0.03001257071024513,0.1318150448585231
2010-07-31,SWK,0.007937830451572573,1.1921397379912664,-2.752179327521793,0.003272457057932493,0.019564288765484834
2010-07-31,SYY,0.011967523326815527,0.4377007587756564,0.013817843275739133,0.03275070704492985,0.03274348447495419
2010-07-31,TGT,0.004805532906928918,0.18777943368107303,0.6290059750135796,0.015488308750548208,0.04303212980183416
2010-07-31,TROW,0.008728588657430314,0.44037854889589906,0.3385867682715622,0.046576550102850424,0.2740791976482794
2010-07-31,WMT,0.023947405732216993,0.34413813995758863,0.03862183939983329,0.018966577225168493,0.03307250703830239
2010-07-31,WST,9.871091972604616e-09,0.2488479262672811,0.9432835820895522,0.01775632108665412,0.07808564231738035
2010-07-31,XOM,0.011842399117444141,0.2806878306878307,-0.9253507014028056,0.02597331207827724,13.193717277486911
2010-08-31,ABT,0.024982431138273493,0.5258382688808888,0.9604254948449097,0.024196629380397315,0.14791451018842566
2010-08-31,ADM,0.006887058914320898,0.21524663677130046,-0.09827213822894168,0.014021629778672032,0.028402216137043877
2010-08-31,ADP,0.014552208457866781,0.8431938431938432,0.43552472194692216,0.007739500115403802,0.09491850431447747
2010-08-31,AFL,0.016435950629849753,0.22547332185886404,-1.3443759630200307,0.006367890923837394,0.11666666666666667
2010-08-31,ALB,0.004213558429638851,0.15569228510966227,0.9567855435194803,0.02993368899369112,0.13798033023732326
2010-08-31,AOS,0.018794553352088655,0.3614457831325301,3.7413793103448274,0.008438389589263929,0.029133029133029134
2010-08-31,APD,0.010094275735793525,0.41113744075829384,1.505062902730899,0.019477822053325537,0.11393601223957162
2010-08-31,ATO,0.017520551263226276,-9.943880786303108,0.4387587470579873,-0.0004789200762263406,-0.004094737211086689
2010-08-31,BDX,0.006974276920466057,0.14043258951941565,0.5729765251905204,0.06789340136650208,0.3287633555371596
2010-08-31,BEN,0.011252693885039593,0.1388673906711605,1.1295050144448306,0.03463030175178922,0.23499238301225953
2010-08-31,BF-B,0.35780457487286427,9.368262068965517,6.22890450928382,0.021437653390106153,0.1290035587188612
2010-08-31,BRO,0.00945083214537539,0.2674517421391283,0.3817166983600228,0.0176244387652922,0.16902304393326903
2010-08-31,CAH,0.00849594470668639,0.2814317673378076,0.35847804446410797,0.011180590295147574,0.00913751655791591
2010-08-31,CAT,0.009224279878878564,0.37482319660537483,0.5082943428328371,0.012025241100130969,0.06792199058507062
2010-08-31,CB,0.023360635015881356,0.465288035450517,-2.8646864686468647,0.008445608782435129,0.1800531914893617
2010-08-31,CHD,0.011136508025596832,0.13324360699865412,0.27035490605427975,0.023883901735906408,0.11689741976085588
2010-08-31,CHRW,0.005404332101135927,0.43431798078703227,0.003285200470134943,0.05058863808305765,0.03961968751197034
2010-08-31,CINF,0.022978093370956354,2.3333333333333335,-0.4583333333333333,0.0018484288354898336,0.030751708428246014
2010-08-31,CL,0.022793986311358493,0.494195688225539,0.2537912578055308,0.056962025316455694,0.15810173046670162
2010-08-31,CLX,0.011743971998285543,0.4152046783625731,0.5529411764705883,0.037598944591029027,0.11272247857613711
2010-08-31,CTAS,0.023664316271856604,1.2069781484080486,0.3466473273367863,0.01574878228812636,0.06632399037129398
2010-08-31,CVX,-0.048152935607790534,-0.7705675725642448,0.3988354403818916,0.03149418327064386,0.10204890196966267
2010-08-31,DOV,0.011239030852223197,0.28598928592453055,0.6471314399616444,0.02101491382178111,0.0950749316056005
2010-08-31,ECL,0.0038726296638191236,0.28306264501160094,1.2199787460148779,0.027724173420815644,0.0859650289209494
2010-08-31,ED,0.020049401075957513,0.8548387096774194,0.7264409881061299,0.005408706272354532,0.06165064633742128
2010-08-31,EMR,0.010554885888784192,0.4307692307692308,0.6798839458413927,0.02548131370328426,0.10370501684098564
2010-08-31,ESS,0.015526457564273382,3.0734164588528676,5.100643896976484,0.00301577952109722,0.12590741252417673
2010-08-31,EXPD,0.006014957032642169,0.4694191634004296,0.04905242349435847,0.035466919453910443,0.05954627267153227
2010-08-31,FAST,0.0,0.0,0.36200223463687153,0.047970843115292455,0.12109429027124406
2010-08-31,FRT,0.013686784425933162,1.3526708234235392,1.2813728481932902,0.01002498674945105,0.23356053326927698
2010-08-31,GD,0.010496742872252607,0.2515432098765432,0.32604237867395763,0.020989893754858772,0.07996051332675222
2010-08-31,GPC,0.014609673843516541,0.5228936183888099,1.0963781555899021,0.02384717666533828,0.04381880187699811
2010-08-31,GWW,0.00674204957009878,0.3141768091914129,0.813808505136463,0.0345872160448969,0.07245508780359657
2010-08-31,HRL,0.0257835605782521,0.35995736045824667,0.23319320989635145,0.020250058127045174,0.045807050551188326
2010-08-31,IBM,0.008997386017443503,0.24608567208271787,0.3484133592376723,0.032730613034229354,0.1426825155960209
2010-08-31,ITW,0.010387733544388456,0.3701852696819331,0.24108700368843566,0.026849993673413772,0.10434847299423568
2010-08-31,JNJ,0.01399595955682022,0.43171933893882286,0.6455248990578735,0.03736728060671723,0.22498369210697977
2010-08-31,KMB,0.01738027565701697,0.5522088353413654,0.37175427485750473,0.02661251536365094,0.10392320534223706
2010-08-31,KO,0.024080523481558334,0.42845082313212324,1.1105321920357276,0.04890182478738337,0.2756895147212848
2010-08-31,LOW,0.005750951526589857,0.26789366053169733,3.6047430830039526,0.013069973806596462,0.03973671379814724
2010-08-31,MCD,0.010902439119381052,0.4805841083374123,0.26410744500846023,0.04274744205834967,0.2061727356824489
2010-08-31,MKC,0.016976827851039173,0.5241691842900302,0.24487297214569942,0.020277514013538764,0.08292621821370412
2010-08-31,NDSN,0.0068030236191957685,0.1997471554993679,0.3092800925474598,0.03368425644530398,0.12886882646756126
2010-08-31,NEE,0.05518367627087197,0.4940047961630695,0.23725981620718462,0.008143099845730242,0.10747422680412372
2010-08-31,NUE,0.014461962881997087,1.2558466678389308,-1.5924126485071235,0.007171398892512559,0.021685590398015618
2010-08-31,O,0.029099071145790866,1.6417804689513011,0.9990008506271688,0.009877972928474733,0.376809835309538
2010-08-31,PEP,0.010686221606613392,0.4610106051154086,0.9615552643075579,0.024633494175861328,0.10957686786519927
2010-08-31,PG,0.012698645915612978,0.6668192219679634,1.5539170506912443,0.01704740504946478,0.11544964598964387
2010-08-31,PNR,0.012181379673146225,0.30881943648597765,1.535861675080143,0.015854076362031823,0.07755352349802819
2010-08-31,PPG,0.020956753374198927,0.33088235294117646,0.15633122911251393,0.020350142151728267,0.07831845666570689
2010-08-31,ROP,0.0017690186143285841,0.1250683912964184,0.3651932292753364,0.01624702238971474,0.12569299458300418
2010-08-31,SHW,0.01785087516174579,0.21691633738016355,0.3624617113200733,0.03833228627977299,0.08478794847004102
2010-08-31,SJM,0.009760292837209653,0.39462381639387756,-0.06332842757732378,0.014325277369183228,0.11281299136920658
2010-08-31,SPGI,0.01289425592335627,0.46215706806282725,0.2849904290057426,0.03001257071024513,0.1318150448585231
2010-08-31,SWK,0.008585994784492998,1.1921397379912664,-2.752179327521793,0.003272457057932493,0.019564288765484834
2010-08-31,SYY,0.013482511901673024,0.4377007587756564,0.013817843275739133,0.03275070704492985,0.03274348447495419
2010-08-31,TGT,0.004796899965127068,0.18777943368107303,0.6290059750135796,0.015488308750548208,0.04303212980183416
2010-08-31,TROW,0.009613606493022795,0.44037854889589906,0.3385867682715622,0.046576550102850424,0.2740791976482794
2010-08-31,WMT,0.024307036915331245,0.34413813995758863,0.03862183939983329,0.018966577225168493,0.03307250703830239
2010-08-31,WST,1.0669702143960165e-08,0.2488479262672811,0.9432835820895522,0.01775632108665412,0.07808564231738035
2010-08-31,XOM,0.01187164726045039,0.2806878306878307,-0.9253507014028056,0.02597331207827724,13.193717277486911
2010-09-30,ABT,0.023588125585693877,0.7628309343632812,1.1953347286026137,0.015523859223106368,0.10421514003799746
2010-09-30,ADM,0.00667872593030425,0.2782608695652174,-1.077970297029703,0.009573759573759574,0.020536936722423953
2010-09-30,ADP,0.012688734166831393,0.6032315978456014,0.24228882833787466,0.009019103659780627,0.12492150354355432
2010-09-30,AFL,0.015238730708767202,0.1927536231884058,-1.4038022813688213,0.007052114101162066,0.12791991101223582
2010-09-30,ALB,0.0035955044813059354,0.13613124272860208,1.0495852452575631,0.031903250631669995,0.1601422818424849
2010-09-30,AOS,0.017771500049838164,0.2,0.4053452115812918,0.01594737366689923,0.057460944514275455
2010-09-30,APD,0.008907226325154805,0.38257993384785005,0.21165577813351794,0.020146750679332737,0.11572813882272882
2010-09-30,ATO,0.016924618292033997,19.761873780091086,0.5350466247267212,0.0002272394283028556,0.001954687370837387
2010-09-30,BDX,0.006380692567302618,0.1307237282347879,1.133135558302431,0.06766860497286517,0.37963594888495394
2010-09-30,BEN,0.010115975385425325,0.1331288195496585,0.6752184247370763,0.034825731727270076,0.2439909578940137
2010-09-30,BF-B,0.3540657679610629,6.09894973070018,11.291151971643774,0.03294006327803897,0.1509076131129775
2010-09-30,BRO,0.008916995130965864,0.2495428171494367,0.24043207755404,0.018549625577568743,0.17887777849573533
2010-09-30,CAH,0.008787879099938821,0.2383050847457627,0.22557172557172558,0.014066038860412446,0.012071364268761764
2010-09-30,CAT,0.007949805165701726,0.34974747474747475,0.3411111111111111,0.012848382596281755,0.07113346506197234
2010-09-30,CB,0.007638350121983366,0.1674074074074074,-3.3981191222570533,0.00819294071952226,0.1736111111111111
2010-09-30,CHD,0.012815088789801731,0.17435158501440923,0.8706441393875396,0.021687459336013744,0.10695022345507782
2010-09-30,CHRW,0.004986038545046734,0.40996034182037866,0.06857127154520958,0.051777321243701074,0.04240159612817448
2010-09-30,CINF,0.020990038263021555,0.40384615384615385,-2.0759493670886076,0.010351692103516922,0.14565826330532214
2010-09-30,CL,0.02104563756598742,0.4588045234248788,0.4014505119453925,0.0543459174714662,0.15698706568602586
2010-09-30,CLX,0.012306114567351048,0.35648148148148145,0.4884488448844885,0.04506572084289589,0.17504051863857376
2010-09-30,CTAS,0.021894860350821423,1.2069781484080486,0.08966370395584129,0.01574878228812636,0.06632399037129398
2010-09-30,CVX,-0.015185006854939932,-0.38190021231422505,0.44981684981684983,0.021264228353433147,0.07578744116818859
2010-09-30,DOV,0.010191836879292029,0.22952819774847044,0.7214702532729966,0.026786016765277143,0.11857036649619716
2010-09-30,ECL,0.0035917257331801716,0.20780711825487944,1.194055944055944,0.035832561966471256,0.11270703933747413
2010-09-30,ED,0.01981652488488863,0.45325779036827196,0.04840454299621417,0.04472883933096807,0.09522524952792015
2010-09-30,EMR,0.009386614105929017,0.3377837116154873,2.20103986135182,0.03278903821739702,0.14285714285714285
2010-09-30,ESS,0.015009226986794192,4.496242774566474,8.557929931676115,0.001975025065979251,0.0837985444241272
2010-09-30,EXPD,0.00011698979830585905,0.010020290307476198,0.24636452218344476,0.03538237298444177,0.05763214375023613
2010-09-30,FAST,0.04507584990455438,0.8256793876843481,0.38807382082517344,0.051039346317420714,0.1242136645962733
2010-09-30,FRT,0.0003987683320804104,0.04298245614035088,0.9052654294346137,0.009478251665489346,0.2221123150937458
2010-09-30,GD,0.009349265415025235,0.24769230769230768,0.608154803040774,0.020646062954610425,0.08113843465235301
2010-09-30,GPC,0.013582280710477691,0.4908449368289259,1.0163820244812674,0.02434255611154519,0.04466440268965891
2010-09-30,GWW,0.005980085984138746,0.26262424786410027,0.8249952871622299,0.039692687472438384,0.079266576651499
2010-09-30,HRL,0.024947088681766583,0.3283237671313108,0.32390011055928963,0.022202710722892382,0.04933395975962336
2010-09-30,IBM,0.008261367426007736,0.2280838724068704,0.41368966457594764,0.03346333998917648,0.1477648222158131
2010-09-30,ITW,0.00911313712143997,0.37227983476278154,0.3915041401849746,0.025716578617253336,0.10547027897265615
2010-09-30,JNJ,0.01286015552157873,0.4342990927714369,0.8864236661384046,0.03477968792940243,0.22807368842611134
2010-09-30,KMB,0.016857602843942915,0.5778251599147122,0.4790996784565916,0.0240685620445448,0.09532520325203252
2010-09-30,KO,0.02253488808702866,0.48856447688564475,1.2871024734982333,0.037992937565863666,0.24622573687994248
2010-09-30,LOW,0.005265396566820102,0.15625,0.03445692883895131,0.024023330349666503,0.05827554808433144
2010-09-30,MCD,0.01069942748397335,0.4202679343128781,0.3821615990880324,0.04454497329034121,0.2202096781868071
2010-09-30,MKC,0.016100526312573773,0.3388671875,0.704225352112676,0.03136582228076087,0.13091281002301203
2010-09-30,NDSN,0.005924140631367846,0.11708145818648448,0.7197761476215685,0.05746712173112836,0.19935432963057712
2010-09-30,NEE,0.05424868851022495,0.2861111111111111,0.21765082072052866,0.013586443748348869,0.14334063308779613
2010-09-30,NUE,0.013789751305553363,4.869035965098957,6.076926743243887,0.0017717466918785831,0.00567502618917704
2010-09-30,O,0.02649572574091782,1.6139824350792948,0.5860845320321906,0.009634354719811148,0.36453882740432786
2010-09-30,PEP,0.010767640030266389,0.39906347554630595,1.2717597871531736,0.02881472819405715,0.12525252525252525
2010-09-30,PG,0.011735888580594366,0.46153846153846156,0.6803551609322974,0.023045507584597433,0.15471527568544743
2010-09-30,PNR,0.010886275050770921,0.3430336058128974,0.9401833189851623,0.013856872228310911,0.07198129663093535
2010-09-30,PPG,0.019088816205124783,0.3435114503816794,0.12214022140221402,0.018555240793201134,0.07515777395295467
2010-09-30,ROP,0.0015737572193304488,0.10596584503281392,0.44633860555899163,0.016665522839912843,0.13925743032418425
2010-09-30,SHW,0.016633655309452742,0.22197560168437389,0.2482067961115085,0.0338291302517448,0.0806800662351957
2010-09-30,SJM,0.009429734501951212,0.4626121441276815,-0.15166684299324576,0.012219946445607513,0.09980956039787615
2010-09-30,SPGI,0.009372003597607854,0.19933157894736842,0.5559294871794872,0.055198059352439606,0.19427402862985685
2010-09-30,SWK,0.007563597868286753,0.4569805194805195,2.347877358490566,0.00828363377194457,0.05259562841530055
2010-09-30,SYY,0.012856110969462894,0.49108399733840685,0.02357778933195016,0.028067338563227507,0.030767868020456016
2010-09-30,TGT,0.004695831100709128,0.18556701030927836,0.3645266594124048,0.015553773909059673,0.04371619881534896
2010-09-30,TROW,0.00830537605450647,0.4086339444115908,0.4424159699709947,0.047456009878483425,0.28807495741056216
2010-09-30,WMT,0.022952036250874906,0.3125695216907675,0.34411138161898963,0.020322813997648972,0.034668260609683206
2010-09-30,WST,0.0102307847307433,0.29775280898876405,1.875,0.013696522006771314,0.06661676646706587
2010-09-30,XOM,0.012640360605157904,0.3182312925170068,-1.2601908065915004,0.024500490009800195,14.641434262948207
2010-10-31,ABT,0.023813543743588923,0.7628309343632812,1.1953347286026137,0.015523859223106368,0.10421514003799746
2010-10-31,ADM,0.006398106810191907,0.2782608695652174,-1.077970297029703,0.009573759573759574,0.020536936722423953
2010-10-31,ADP,0.011987133668619471,0.6032315978456014,0.24228882833787466,0.009019103659780627,0.12492150354355432
2010-10-31,AFL,0.01409902987598556,0.1927536231884058,-1.4038022813688213,0.007052114101162066,0.12791991101223582
2010-10-31,ALB,0.0033573813289406486,0.13613124272860208,1.0495852452575631,0.031903250631669995,0.1601422818424849
