fiscalDateEnding,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2018-06-30,141986000000,4950000000,3847000000,4950000000,None,None,448000000,448000000,None,9740000000,9740000000,None,124531000000,769000000,1103000000,2161000000,None,118186000000,4069000000,None,None,None,5315000000,98241000000,None,5299000000,9027000000,None,5299000000,10036000000,108802000000,23800000000,12113000000,30809000000,135000000,769272000
2018-03-31,147356000000,4080000000,4080000000,4080000000,None,None,448000000,448000000,None,9933000000,9933000000,None,128280000000,745000000,90141000000,2511000000,None,123069000000,4407000000,None,None,None,5372000000,100992000000,None,5352000000,10740000000,None,5352000000,10844000000,113290000000,24287000000,11805000000,30183000000,135000000,775757000
2017-12-31,137217000000,3491000000,3491000000,3491000000,None,None,434000000,434000000,547000000,9505000000,9505000000,None,120499000000,82524000000,85336000000,2008000000,None,112619000000,4745000000,None,None,None,5289000000,5289000000,None,10597000000,5895000000,None,10597000000,11178000000,99147000000,24598000000,11512000000,29895000000,135000000,390455000
2017-09-30,136083000000,4927000000,4927000000,4927000000,None,None,439000000,439000000,None,None,None,None,118041000000,730000000,83206000000,2115000000,None,114106000000,6195000000,None,None,None,5248000000,92518000000,None,5230000000,5770000000,None,5230000000,13431000000,102663000000,21977000000,11187000000,27489000000,67000000,393875000
2017-06-30,135394000000,4264000000,4264000000,4264000000,None,None,442000000,442000000,None,None,None,None,118175000000,760000000,83003000000,2209000000,None,113891000000,6057000000,None,None,None,5252000000,92401000000,None,5234000000,5915000000,None,5234000000,13725000000,102582000000,21503000000,10955000000,26942000000,67000000,395999000
2017-03-31,133650000000,4205000000,4205000000,4205000000,None,None,444000000,444000000,None,None,None,None,116878000000,723000000,80196000000,2203000000,None,113310000000,5626000000,None,None,None,5250000000,91998000000,None,5230000000,6732000000,None,5230000000,13550000000,102434000000,20340000000,10767000000,26400000000,67000000,398002000
2016-12-31,129819000000,4859000000,4859000000,4859000000,None,None,433000000,433000000,509000000,8993000000,8993000000,None,112709000000,33350000000,76702000000,2821000000,None,109337000000,5387000000,None,None,None,5360000000,5360000000,None,10748000000,649000000,None,10748000000,14301000000,98590000000,20482000000,10172000000,25981000000,67000000,405810000
2016-09-30,144101000000,5270000000,5270000000,5270000000,None,None,476000000,476000000,None,None,None,None,125327000000,776000000,83799000000,None,None,121316000000,6247000000,None,None,None,5765000000,99309000000,None,5743000000,None,None,5743000000,None,109304000000,22785000000,9986000000,25404000000,67000000,408021000
2016-06-30,141287000000,3700000000,3700000000,3700000000,None,None,467000000,467000000,None,None,None,None,124246000000,806000000,83315000000,None,None,118737000000,6714000000,None,None,None,5009000000,96352000000,None,4987000000,None,None,4987000000,None,107014000000,22550000000,9798000000,24944000000,67000000,410115000
2016-03-31,127766000000,3449000000,3449000000,3449000000,None,None,443000000,443000000,None,None,None,None,112015000000,750000000,74906000000,None,None,107745000000,5106000000,None,None,None,4984000000,89022000000,None,4965000000,None,None,4965000000,None,97655000000,20021000000,9413000000,24565000000,67000000,415203000
