fiscalDateEnding,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2020-03-31,41148000000,25848000000,2329000000,2329000000,12808000000,9019000000,15782000000,2299000000,None,11378000000,3039000000,8339000000,None,None,None,1692000000,1623000000,39945000000,24671000000,21984000000,None,508000000,508000000,7135000000,10000000,6754000000,504000000,None,7262000000,2194000000,None,1203000000,2086000000,656000000,2774000000,292000000
2019-12-31,41042000000,25736000000,1659000000,1659000000,13799000000,8280000000,15724000000,2301000000,None,11523000000,3167000000,8356000000,None,None,None,1998000000,1482000000,40043000000,24890000000,21459000000,None,1192000000,1192000000,6742000000,11000000,6742000000,1188000000,None,7934000000,2239000000,None,999000000,2099000000,449000000,2752000000,292000000
2019-09-30,39179000000,23715000000,1212000000,1212000000,12458000000,8190000000,15876000000,2324000000,None,11658000000,3298000000,8360000000,None,None,None,1855000000,1482000000,38279000000,22549000000,19724000000,None,631000000,631000000,7360000000,12000000,7360000000,626000000,None,7991000000,2179000000,None,900000000,2039000000,371000000,2669000000,296000000
2019-06-30,40963000000,25747000000,2531000000,2531000000,12822000000,8448000000,15216000000,2356000000,2812000000,11808000000,3430000000,8378000000,None,46000000,None,1946000000,1052000000,34635000000,24109000000,21535000000,None,452000000,452000000,7579000000,None,8031000000,452000000,None,8031000000,2122000000,None,6328000000,1790000000,5434000000,2763000000,297000000
2019-03-31,40809000000,25582000000,3438000000,3438000000,12622000000,7879000000,15227000000,2322000000,None,11860000000,3530000000,8330000000,None,339000000,None,1643000000,1045000000,34579000000,23919000000,20517000000,None,1451000000,1451000000,7629000000,None,7629000000,1451000000,None,9080000000,1819000000,None,6230000000,1793000000,5386000000,2748000000,298000000
2018-12-31,40462000000,25091000000,2182000000,2182000000,13037000000,7932000000,15371000000,2376000000,None,11973000000,3656000000,8317000000,None,343000000,None,1940000000,1022000000,32085000000,23824000000,20610000000,None,1450000000,1450000000,7599000000,None,7599000000,1450000000,None,9049000000,1764000000,None,6043000000,1795000000,5233000000,2728000000,299000000
2018-09-30,40011000000,24445000000,2045000000,2045000000,12481000000,8082000000,15182000000,2436000000,None,12093000000,3774000000,8319000000,394000000,394000000,None,1837000000,643000000,31643000000,23057000000,20236000000,None,1002000000,1002000000,7999000000,None,7999000000,1002000000,None,9001000000,1951000000,None,5913000000,1678000000,5097000000,2590000000,305000000
2018-06-30,39951000000,24553000000,1763000000,1763000000,12308000000,7800000000,15435000000,2487000000,2773000000,12229000000,3913000000,8316000000,50000000,None,None,1926000000,682000000,33892000000,22893000000,19677000000,None,1001000000,1001000000,9826000000,None,9013000000,1001000000,None,9013000000,213000000,None,6059000000,1224000000,4645000000,2730000000,310000000
2018-03-31,41031000000,23513000000,2175000000,2175000000,11962000000,7671000000,17518000000,2521000000,None,14299000000,4201000000,10098000000,None,None,None,1705000000,698000000,33494000000,21427000000,18741000000,None,551000000,551000000,9027000000,None,9027000000,551000000,None,9578000000,2270000000,None,7537000000,1126000000,5958000000,2710000000,313000000
2017-12-31,42905000000,25188000000,1249000000,1249000000,12087000000,7664000000,17717000000,2547000000,None,14366000000,4321000000,10045000000,None,None,None,1972000000,804000000,35306000000,23125000000,19194000000,None,702000000,702000000,9057000000,None,9057000000,702000000,None,9759000000,1339000000,None,7599000000,848000000,5848000000,2694000000,315000000
