fiscalDateEnding,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2016-12-31,511300000,8400000,None,141300000,163200000,78400000,120400000,240700000,121100000,510900000,-96900000,5484300000,0,436700000,436700000,None,240500000,240500000,None,None,None,None,-436700000,None,5859900000,-38800000,510900000
2016-09-30,329800000,34000000,None,-116400000,100600000,77600000,105900000,-121000000,-80100000,368700000,-396900000,-9513600000,0,328600000,328600000,None,241800000,241800000,None,None,None,None,-328600000,None,-9597000000,-16300000,368700000
2016-06-30,662900000,658900000,None,-160900000,-419000000,73900000,98300000,-321200000,-142700000,282000000,15390400000,-7579900000,0,64700000,64700000,None,242400000,242400000,None,None,None,None,10600000,None,8470200000,-3200000,282000000
2016-03-31,719000000,44900000,None,470500000,415200000,73300000,82600000,434600000,450200000,532500000,-10393700000,9805800000,0,318000000,318000000,None,242400000,242400000,None,None,None,None,-318000000,None,146500000,15400000,532500000
2015-12-31,406300000,6800000,None,-13600000,55800000,72600000,104100000,78900000,-15100000,341400000,-6184900000,5398600000,0,464900000,464900000,None,229800000,229800000,None,None,None,None,-464900000,None,-389800000,-9800000,341400000
2015-09-30,109100000,15900000,None,-91400000,281500000,68800000,101000000,32300000,-71900000,336600000,319200000,1128200000,0,308100000,308100000,None,229000000,229000000,None,None,None,None,-308100000,None,1545400000,-11100000,336600000
2015-06-30,509800000,793800000,None,9800000,-32100000,70800000,95900000,-34500000,-19500000,336200000,3716200000,-4401500000,-2173000000,429500000,429500000,None,231400000,231400000,None,None,None,None,-408100000,None,-169300000,6200000,336200000
2015-03-31,857100000,-500000,None,185800000,-73900000,70000000,74300000,24400000,192300000,489600000,5903300000,-6752800000,0,665500000,665500000,None,234900000,234900000,None,None,None,None,-606600000,None,-42200000,-49800000,489600000
2014-12-31,228900000,4200000,None,-37000000,195600000,69400000,84800000,215100000,-36500000,331500000,-13646900000,13120600000,0,401000000,401000000,None,231500000,231500000,None,None,None,None,-388700000,None,-324900000,-27500000,331500000
2014-09-30,378200000,44200000,None,-23400000,194600000,67700000,80500000,-29900000,-14200000,295200000,267100000,-418000000,0,61200000,61200000,None,229800000,229800000,None,None,None,None,-44700000,None,192100000,-35200000,295200000
2014-06-30,604500000,776600000,None,83600000,-60400000,70700000,93800000,-32800000,61300000,288700000,4991800000,-5294000000,2418900000,208300000,208300000,None,231100000,231100000,None,None,None,None,-146800000,None,312600000,10300000,288700000
2014-03-31,743900000,0,None,213000000,72000000,64900000,103400000,107900000,207300000,521600000,2045300000,-2381300000,0,41800000,41800000,None,231200000,231200000,None,None,None,None,2100000,None,403900000,-4000000,521600000
2013-12-31,391700000,10100000,None,64300000,167800000,67000000,91300000,141100000,71000000,377000000,-8727900000,8454600000,-344600000,114200000,114200000,None,210200000,210200000,None,None,None,None,-61700000,None,118100000,-300000,377000000
2013-09-30,81300000,34800000,None,-98200000,277800000,64000000,79200000,-12200000,-86600000,328600000,2504100000,-3137500000,0,303000000,303000000,None,210600000,210600000,None,None,None,None,-241800000,None,-550100000,2000000,328600000
