fiscalDateEnding,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2017-09-09,3836000000,96000000,None,665000000,-267000000,573000000,596000000,266000000,-402000000,2156000000,-1707000000,-2193000000,1690000000,522000000,522000000,None,1149000000,None,None,None,0,None,-442000000,None,-39000000,40000000,2144000000
2017-06-17,2444000000,149000000,None,686000000,869000000,554000000,561000000,605000000,313000000,2118000000,-840000000,-839000000,-2602000000,498000000,498000000,None,1077000000,None,None,None,3525000000,None,-427000000,None,754000000,-7000000,2105000000
2017-03-31,-193000000,7000000,None,-1214000000,940000000,477000000,317000000,128000000,513000000,1329000000,269000000,257000000,2424000000,444000000,444000000,None,1098000000,1098000000,None,None,0,None,-199000000,None,370000000,43000000,1318000000
2016-12-31,3839000000,1094000000,None,-10000000,-1409000000,757000000,1474000000,-952000000,-306000000,1417000000,-4119000000,-596000000,-532000000,921000000,921000000,None,1083000000,1083000000,None,None,4463000000,None,-871000000,None,-1098000000,-234000000,1401000000
2016-09-03,3717000000,50000000,None,705000000,-183000000,567000000,647000000,252000000,-374000000,2004000000,-1423000000,-1679000000,-750000000,750000000,750000000,None,1084000000,None,None,None,823000000,None,-628000000,None,610000000,-5000000,1992000000
2016-06-11,2802000000,117000000,None,974000000,872000000,563000000,530000000,700000000,225000000,2013000000,-196000000,-1093000000,2348000000,710000000,710000000,None,1022000000,None,None,None,0,None,-582000000,None,1522000000,9000000,2005000000
2016-03-19,305000000,105000000,None,-343000000,1134000000,481000000,389000000,349000000,530000000,945000000,-1412000000,157000000,471000000,619000000,619000000,None,1038000000,None,None,None,2532000000,None,-454000000,None,-972000000,-22000000,931000000
2015-12-31,4089000000,1059000000,None,-269000000,-1529000000,772000000,1295000000,-1092000000,-330000000,1733000000,-2263000000,-1354000000,-1388000000,1801000000,1801000000,None,1032000000,1032000000,None,None,2983000000,None,-1624000000,None,398000000,-74000000,1718000000
2015-09-05,4014000000,49000000,None,1171000000,-151000000,569000000,631000000,244000000,-288000000,543000000,-1148000000,-1659000000,-834000000,1069000000,1069000000,None,1035000000,None,None,None,3232000000,None,-992000000,None,1136000000,-71000000,533000000
2015-06-13,2491000000,100000000,None,1240000000,1324000000,579000000,562000000,874000000,448000000,1994000000,-478000000,-889000000,-1490000000,1006000000,1006000000,None,995000000,None,None,None,2487000000,None,-927000000,None,1152000000,28000000,1980000000
2015-03-21,270000000,85000000,None,-395000000,1111000000,496000000,270000000,435000000,414000000,1231000000,320000000,-210000000,3737000000,1124000000,1124000000,None,978000000,978000000,None,None,0,None,-953000000,None,276000000,-104000000,1221000000
2014-12-31,3813000000,1050000000,None,-119000000,-1707000000,831000000,1319000000,-1239000000,-370000000,1326000000,1741000000,-6237000000,-4136000000,1805000000,1805000000,None,985000000,985000000,None,None,491000000,None,-1611000000,None,-1148000000,-465000000,1311000000
2014-09-06,4021000000,79000000,None,896000000,-447000000,632000000,619000000,28000000,-341000000,2018000000,-2516000000,-1772000000,591000000,1008000000,1008000000,None,993000000,None,None,None,0,None,-828000000,None,-325000000,-58000000,2008000000
2014-06-14,2491000000,104000000,None,1394000000,1530000000,630000000,566000000,1196000000,416000000,1987000000,-3939000000,-797000000,-577000000,950000000,950000000,None,864000000,None,None,None,1374000000,None,-740000000,None,-2232000000,13000000,1978000000
2014-03-22,181000000,72000000,None,-638000000,998000000,532000000,355000000,358000000,406000000,1227000000,-223000000,542000000,2125000000,1249000000,1249000000,None,888000000,888000000,None,None,1990000000,None,-1078000000,None,464000000,-36000000,1216000000
2013-12-31,3026000000,1067000000,None,-452000000,-1620000000,848000000,1298000000,-1174000000,-341000000,1754000000,-1247000000,-1654000000,977000000,960000000,960000000,None,876000000,876000000,None,None,10000000,None,-828000000,None,171000000,46000000,1742000000
2013-09-07,3647000000,41000000,None,602000000,-233000000,630000000,586000000,174000000,-322000000,1923000000,-592000000,-1608000000,-565000000,1013000000,1013000000,None,881000000,None,None,None,1694000000,None,-845000000,None,1411000000,-36000000,1913000000
2013-06-15,2313000000,97000000,None,1277000000,1261000000,634000000,608000000,913000000,308000000,2025000000,-501000000,-700000000,906000000,402000000,402000000,None,846000000,None,None,None,0,None,-28000000,None,1078000000,-34000000,2010000000
2013-03-23,702000000,77000000,None,-334000000,727000000,551000000,303000000,175000000,351000000,1085000000,-285000000,173000000,-153000000,626000000,626000000,None,831000000,831000000,None,None,2491000000,None,-177000000,None,418000000,-172000000,1075000000
2012-12-31,3361000000,1305000000,None,-566000000,-1600000000,852000000,1305000000,-1050000000,-378000000,1667000000,-1277000000,-1142000000,733000000,891000000,891000000,None,835000000,835000000,None,None,792000000,None,-696000000,None,988000000,46000000,1661000000
2012-09-08,3871000000,149000000,None,778000000,-306000000,636000000,508000000,216000000,-409000000,1913000000,-590000000,-1872000000,-2520000000,1122000000,1122000000,None,844000000,None,None,None,2474000000,None,-691000000,None,1446000000,37000000,1902000000
2012-06-16,1937000000,176000000,None,1109000000,1389000000,646000000,585000000,1013000000,377000000,1501000000,-881000000,-575000000,2116000000,1064000000,1064000000,None,810000000,None,None,None,0,None,-842000000,None,378000000,-103000000,1488000000
2012-03-31,-690000000,64000000,None,-870000000,534000000,555000000,316000000,71000000,266000000,1133000000,-257000000,283000000,-1790000000,142000000,142000000,None,816000000,816000000,None,None,2733000000,None,132000000,None,-582000000,82000000,1127000000
2011-12-31,3110000000,1221000000,None,-898000000,-1139000000,860000000,1377000000,-977000000,-135000000,1402000000,-923000000,-992000000,247000000,560000000,560000000,None,808000000,808000000,None,None,0,None,-339000000,None,984000000,-211000000,1415000000
2011-09-03,3481000000,90000000,None,294000000,-214000000,690000000,731000000,152000000,-276000000,2011000000,-843000000,-2444000000,318000000,1183000000,1183000000,None,819000000,None,None,None,1246000000,None,-1111000000,None,170000000,-24000000,2000000000
2011-06-11,1973000000,142000000,None,1450000000,1892000000,664000000,798000000,1220000000,665000000,1905000000,-873000000,-1925000000,-1379000000,385000000,385000000,None,761000000,None,None,None,1745000000,None,49000000,None,-749000000,76000000,1885000000
2011-03-19,380000000,118000000,None,-666000000,485000000,523000000,433000000,271000000,77000000,1144000000,-2979000000,226000000,1117000000,361000000,361000000,None,769000000,None,None,None,9000000,None,-143000000,None,-2281000000,92000000,1143000000
2010-12-31,2660000000,170000000,None,-938000000,-1094000000,747000000,1583000000,-1019000000,-52000000,1361000000,-2224000000,-104000000,-897000000,560000000,560000000,None,760000000,760000000,None,None,2236000000,None,-222000000,None,366000000,34000000,1365000000
2010-09-04,3346000000,64000000,None,1267000000,-16000000,611000000,702000000,293000000,-184000000,1930000000,-699000000,-1626000000,38000000,1110000000,1110000000,None,767000000,None,None,None,-1000000,None,-874000000,None,1048000000,27000000,1922000000
2010-06-12,2201000000,126000000,None,712000000,1149000000,593000000,694000000,839000000,269000000,1613000000,-734000000,-805000000,2313000000,2573000000,2573000000,None,739000000,None,None,None,0,None,-2376000000,None,580000000,-82000000,1603000000
2010-03-20,241000000,111000000,None,-430000000,-56000000,376000000,274000000,155000000,-309000000,1434000000,-4011000000,3921000000,1028000000,735000000,735000000,None,712000000,None,None,None,4216000000,None,-468000000,None,6000000,-145000000,1430000000
2009-12-31,2393000000,62000000,None,-487000000,-648000000,552000000,990000000,-647000000,-145000000,1437000000,-1156000000,-510000000,-21000000,None,None,None,700000000,700000000,None,None,None,None,226000000,None,689000000,-38000000,1434000000
2009-09-05,2911000000,None,None,None,None,398000000,403000000,None,-256000000,1733000000,-449000000,-1453000000,None,None,None,None,701000000,None,None,None,None,None,None,None,1040000000,31000000,1717000000
2009-06-13,1758000000,None,None,None,None,371000000,437000000,None,245000000,1668000000,-486000000,-1296000000,None,None,None,None,662000000,None,None,None,None,None,None,None,26000000,50000000,1660000000
2009-03-21,-266000000,None,None,None,None,314000000,298000000,None,139000000,1141000000,-310000000,762000000,None,None,None,None,669000000,669000000,None,None,None,None,-1000000,None,124000000,-62000000,1135000000
2008-12-31,2341000000,None,None,None,None,488000000,1047000000,None,-17000000,726000000,-891000000,-770000000,None,None,None,None,662000000,662000000,None,None,None,None,-525000000,None,547000000,-133000000,719000000
2008-09-06,None,None,None,None,None,None,None,None,None,1583000000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1576000000
