fiscalDateEnding,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2017-03-31,279711000,8710000,None,43623000,106881000,95598000,42259000,23207000,75605000,172247000,81780000,-93293000,-15900000,0,0,None,68516000,68516000,None,None,0,None,0,None,66384000,-174000,172247000
2016-12-31,619704000,307884000,None,129192000,-52744000,-13749000,49437000,12858000,-17936000,619704000,-942461000,484288000,-100441000,0,0,None,68580000,67980000,None,None,0,None,0,None,-165609000,3570000,161162000
2016-09-30,176301000,10020000,None,36965000,47497000,86723000,43116000,32220000,4794000,130084000,-66110000,98491000,169719000,0,0,None,68506000,68506000,None,None,0,None,0,None,259615000,-4431000,130084000
2016-06-30,165764000,9843000,None,-1299000,10552000,88094000,35422000,19674000,-13049000,118290000,-69415000,-127678000,-61543000,0,0,None,65313000,65313000,None,None,0,None,0,None,11420000,645000,118290000
2016-03-31,334216000,9725000,None,34557000,10897000,88604000,37230000,-20103000,29478000,99356000,-425857000,178507000,247099000,0,0,None,65940000,65940000,None,None,0,None,0,None,-118465000,-4528000,99356000
2015-12-31,613809000,487956000,None,-65281000,-113555000,91706000,42972000,-78444000,-41071000,613809000,-615584000,19080000,-10200000,0,0,None,65225000,65225000,None,None,0,None,1468000,None,-300488000,1670000,141825000
2015-09-30,230609000,9395000,None,42761000,39256000,77174000,39516000,57987000,-21197000,185744000,-33454000,-86034000,79300000,100030000,100030000,None,65085000,65085000,None,None,0,None,-100030000,None,67505000,-13584000,186098000
2015-06-30,336395000,5020000,None,18349000,-12766000,78027000,43807000,10278000,-19722000,330931000,455091000,-608329000,-243600000,300079000,300079000,None,63217000,63217000,None,None,0,None,-300079000,None,56682000,3779000,332396000
2015-03-31,391430000,22487000,None,-33074000,-6579000,80182000,27956000,-27737000,18861000,223076000,157385000,-416603000,-152500000,200055000,200055000,None,64442000,64442000,None,None,0,None,-200055000,None,-143095000,-17926000,209510000
2014-12-31,723868000,505958000,None,-29029000,-159067000,81286000,53394000,-118277000,-43376000,723868000,-476924000,49020000,327480000,208489000,208489000,None,65854000,65854000,None,None,0,None,-203262000,None,-24653000,-21810000,169294000
2014-09-30,238648000,2829000,None,24974000,61397000,74481000,35313000,42960000,9835000,230351000,-76001000,-38534000,102520000,75017000,75017000,None,66203000,66203000,None,None,0,None,-75017000,None,158846000,-16880000,231844000
2014-06-30,222560000,3606000,None,38727000,112133000,75548000,43924000,65887000,49036000,214648000,-103169000,-114201000,-26300000,25006000,25006000,None,62445000,62445000,None,None,0,None,-25006000,None,61349000,1955000,213959000
2014-03-31,-16164000,4307000,None,26272000,154988000,75873000,33402000,96637000,48222000,160138000,-146216000,-151774000,-152200000,292565000,292565000,None,63985000,63985000,None,None,0,None,-292565000,None,-317843000,-3691000,160138000
2013-12-31,830557000,468359000,None,-96961000,-141808000,62923000,79358000,-101114000,-52424000,830557000,-201810000,-154707000,-442308000,50009000,50009000,None,63709000,63709000,None,None,0,None,-35179000,None,64058000,-1182000,193963000
2013-09-30,281657000,None,None,11139000,45901000,72599000,57038000,24564000,13610000,274576000,-110358000,-112479000,6265000,56750000,56750000,None,63873000,63873000,None,None,0,None,-56750000,None,133874000,11416000,269114000
2013-06-30,392369000,None,None,33875000,104541000,71809000,53284000,87679000,10022000,384414000,-110091000,-158684000,-36862000,59177000,59177000,None,59941000,59941000,None,None,0,None,-59177000,None,34591000,-3103000,330049000
2013-03-31,76865000,None,None,-19005000,118557000,70702000,47153000,81343000,27108000,210003000,-46609000,-252672000,91905000,291935000,291935000,None,60297000,60297000,None,None,0,None,-291935000,None,-228717000,-8482000,210003000
2012-12-31,773744000,None,None,58326000,-189746000,-31226000,81896000,-167892000,-55294000,773744000,-779922000,192304000,607500000,355468000,355468000,None,61826000,61826000,None,None,0,None,-317439000,None,5977000,14981000,159860000
2012-09-30,248529000,None,None,15698000,38200000,90315000,69329000,70212000,-3355000,241046000,45000000,-239831000,0,194563000,194563000,None,63419000,63419000,None,None,0,None,-194563000,None,8134000,8809000,241046000
2012-06-30,221633000,None,None,67068000,99125000,89535000,74358000,54221000,38345000,214101000,45000000,-208169000,0,153767000,153767000,None,57771000,57771000,None,None,0,None,-153767000,None,-114011000,-11544000,214101000
2012-03-31,136524000,None,None,-70718000,85890000,81310000,71429000,48008000,36599000,196063000,-365966000,-87246000,0,45157000,45157000,None,57943000,57943000,None,None,0,None,-45157000,None,-306779000,9880000,196063000
2011-12-31,757395000,None,None,-101018000,-149309000,197980000,81110000,-114382000,-10277000,757395000,118886000,-169251000,0,112851000,112851000,None,58108000,58108000,None,None,0,None,-112851000,None,291359000,-10495000,278289000
2011-09-30,172280000,None,None,55385000,598458000,37772000,64279000,398628000,-20764000,172280000,-709658000,-134039000,0,31255000,31255000,None,58440000,58441000,None,None,0,None,-31255000,None,-483156000,-29521000,172280000
2011-06-30,249094000,None,None,34398000,-458236000,27229000,73770000,-271407000,26952000,249094000,-90771000,-98087000,0,69169000,69168000,None,51265000,51264000,None,None,0,None,-69168000,None,21504000,-836000,249769000
2011-03-31,127149000,None,None,7402000,159711000,27496000,52650000,82869000,60234000,194905000,-344248000,350876000,0,29213000,29214000,None,51341000,51341000,None,None,788971000,None,-29214000,None,189687000,57002000,194905000
2010-12-31,720118000,None,None,-73724000,-121133000,69260000,53380000,-106434000,-60842000,720118000,-14176000,-110361000,-33000000,53357000,53357000,None,51463000,51463000,None,None,None,None,-53357000,None,317643000,16662000,198348000
2010-09-30,214755000,None,None,18037000,109077000,67133000,43556000,74361000,263802000,214755000,-38025000,-51214000,18000000,5744000,5744000,None,51359000,51359000,None,None,None,None,-5744000,None,127078000,53162000,223759000
2010-06-30,171418000,None,None,156848000,512929000,66073000,46945000,355524000,-169755000,171418000,21317000,-175032000,-97500000,35753000,35753000,None,48581000,48581000,None,None,None,None,-35753000,None,48522000,-28553000,169870000
2010-03-31,86041000,None,None,94406000,-178229000,65940000,39336000,-127517000,55347000,121485000,-148213000,69551000,127500000,28701000,28701000,None,48696000,48696000,None,None,None,None,-28701000,None,-24070000,-31449000,108127000
2009-12-31,565434000,None,None,11682000,74110000,66323000,36759000,54528000,13016000,565434000,-101687000,-27127000,-192000,0,None,None,48443000,48443000,None,None,None,None,-26578000,None,116452000,-11214000,99046000
2009-09-30,107484000,None,None,45468000,17891000,64340000,24799000,-43814000,-33884000,107484000,-205030000,-166944000,-100287000,0,None,None,48398000,48398000,None,None,None,None,None,None,-96056000,26062000,106884000
2009-06-30,100874000,None,None,None,None,63735000,26976000,None,-72297000,98826000,47720000,-73105000,None,0,None,None,46530000,46530000,None,None,None,None,None,None,193250000,19287000,97080000
