fiscalDateEnding,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2017-03-31,168100000,312500000,None,24900000,22700000,17300000,16000000,None,None,435000000,132500000,4100000,0,168900000,168900000,None,113300000,113300000,None,0,None,None,-155900000,None,321300000,16600000,420700000
2016-12-31,446200000,43200000,None,-36500000,-8600000,17100000,12800000,None,71800000,418800000,-58400000,-365900000,0,256200000,256200000,None,103400000,103400000,None,0,None,None,-256200000,None,-28500000,-50400000,440200000
2016-09-30,562300000,212900000,None,-54000000,-212000000,13800000,36200000,None,None,473000000,100200000,-425000000,0,251000000,251000000,None,104100000,104100000,None,10600000,None,None,-240400000,None,241200000,3700000,472100000
2016-06-30,735700000,138200000,None,113900000,-600000,300000,26300000,None,None,461500000,-7000000,-509200000,0,322700000,322700000,None,105700000,105700000,None,0,None,None,-322700000,None,201100000,-18400000,446400000
2016-03-31,134500000,398800000,None,-135000000,-6400000,4800000,16000000,None,None,360800000,9800000,-403100000,0,352800000,352800000,None,107400000,107400000,None,0,None,None,-339300000,None,-228000000,30800000,360400000
2015-12-31,295200000,56900000,None,-91800000,41000000,22800000,19100000,None,None,462400000,89200000,-463400000,0,381500000,381500000,None,91500000,91500000,None,0,None,None,-381500000,None,-99100000,-20100000,447800000
2015-09-30,437100000,234300000,None,-27200000,-58800000,-5600000,25300000,None,None,381500000,13600000,-515000000,0,500300000,500300000,None,92400000,92400000,None,11900000,None,None,-488400000,None,-58300000,6000000,358200000
2015-06-30,693500000,203600000,None,158700000,11900000,5100000,13800000,None,None,534000000,128200000,-552200000,0,218300000,218300000,None,93000000,93000000,None,0,None,None,-218300000,None,304100000,34600000,504200000
2015-03-31,549000000,470900000,None,-117200000,20700000,5100000,13600000,None,11100000,622900000,16600000,-217100000,0,190000000,190000000,None,405200000,405200000,None,0,None,None,-176400000,None,237100000,-111400000,606500000
2014-12-31,572400000,71800000,None,-107600000,1500000,30200000,16100000,None,21200000,566300000,90500000,-327900000,0,151200000,151200000,None,75800000,75800000,None,0,None,None,-151200000,None,289200000,-45800000,566400000
2014-09-30,727100000,223200000,None,29700000,-17400000,-14600000,14900000,None,None,630800000,106300000,-863000000,0,177800000,1066600000,None,505700000,75100000,None,12200000,None,None,-1059400000,None,-101600000,-72000000,640600000
2014-06-30,771500000,245300000,None,160700000,59400000,30900000,9800000,None,None,632100000,282400000,-268900000,0,128500000,-128500000,None,-75400000,75400000,None,None,None,None,128500000,None,786700000,1700000,578900000
2014-03-31,314700000,478200000,None,-53000000,-15400000,32100000,13400000,None,None,552800000,-113900000,9100000,0,178800000,-178800000,None,-75800000,75800000,None,None,None,None,178800000,None,211200000,1300000,561000000
2013-12-31,324700000,85000000,None,72400000,163000000,34200000,15000000,None,None,596000000,115800000,-72500000,0,137100000,-137100000,None,-64100000,64100000,None,None,None,None,137100000,None,376600000,8600000,603800000
2013-09-30,508100000,215300000,None,64500000,34400000,-38600000,20600000,None,None,510500000,55300000,-510300000,0,717400000,717400000,None,1703800000,1703800000,None,None,None,None,-699300000,None,91000000,37900000,509000000
2013-06-30,755800000,210200000,None,134700000,3800000,4400000,13400000,None,None,562100000,79600000,-157900000,0,-105100000,-105100000,None,-61800000,-61800000,None,None,None,None,105100000,None,676300000,-1200000,552300000
2013-03-31,485400000,381900000,None,79900000,41500000,4500000,15900000,None,None,593400000,63500000,-209500000,0,-23300000,-23300000,None,-1400000,-1400000,None,None,None,None,23300000,None,313100000,-26300000,572800000
2012-12-31,286400000,86700000,None,-125700000,122500000,3800000,12300000,None,None,504700000,34500000,-1140400000,0,-98000000,-98000000,None,-757900000,-757900000,None,None,None,None,98000000,None,-808700000,10800000,516100000
2012-09-30,180400000,184908000,None,34009000,83727000,-39100000,-140253000,None,None,504000000,263700000,205800000,17000,1496200000,98579000,None,57461000,1268500000,None,None,None,None,-70879000,None,666300000,16400000,492100000
2012-06-30,407500000,231464000,None,77073000,984000,2600000,16568000,None,None,430000000,168100000,-244000000,-25000000,-282000000,282038000,None,58171000,-58100000,None,None,None,None,-282038000,None,306000000,-25600000,455300000
2012-03-31,310600000,353105000,None,-888000,-17331000,2700000,18517000,None,None,487800000,205200000,-365300000,-10000,-125900000,125927000,None,469000,-500000,None,None,None,None,-125927000,None,167200000,16700000,503200000
2011-12-31,167700000,112823000,None,-170794000,174917000,2600000,26768000,None,None,493700000,236400000,-681400000,-5007000,-290900000,290856000,None,546899000,-546900000,None,None,None,None,-290856000,None,-286700000,-9400000,480800000
2011-09-30,613201000,179481000,None,58774000,-13502000,61809000,47006000,None,None,356918000,3239000,-98441000,-12000,337097000,337069000,None,55149000,55107000,None,None,None,None,-308769000,None,478627000,-39372000,415996000
2011-06-30,520255000,168494000,None,164230000,4837000,58138000,19568000,None,None,478200000,-121036000,-355938000,-7000,203565000,203565000,None,55510000,55510000,None,None,None,None,-203565000,None,51546000,8265000,503347000
2011-03-31,242568000,355132000,None,-44667000,247690000,61149000,11145000,None,None,495565000,309595000,-221109000,2735000,215002000,215002000,None,55920000,55920000,None,None,None,None,-215002000,None,347413000,16359000,503100000
2010-12-31,245776000,99852000,None,18792000,317895000,62478000,54003000,None,None,490117000,244102000,-292712000,-2767000,198536000,198536000,None,49763000,49763000,None,None,None,None,-198536000,None,197314000,148000,501157000
2010-09-30,311063000,151616000,None,-33305000,27099000,-75249000,4416000,None,None,375858000,-23326000,-180280000,29985000,172038000,171992000,None,49646000,49607000,None,None,None,None,-149692000,None,133029000,25572000,372917000
2010-06-30,643540000,111674000,None,284819000,-21517000,50121000,25125000,None,None,359683000,21599000,319340000,None,212300000,212300000,None,50061000,50061000,None,None,None,None,-212300000,None,967002000,-17477000,360495000
2010-03-31,379322000,234954000,None,17425000,25559000,46282000,18272000,None,None,358410000,-100122000,-93369000,None,117495000,117495000,None,50862000,50862000,None,None,None,None,-112862000,None,173312000,-12519000,356685000
2009-12-31,317075000,42183000,None,63080000,128890000,46546000,9590000,None,None,357549000,69149000,-640591000,None,173996000,173996000,None,732970000,732970000,None,None,None,None,-165693000,None,-254143000,224000,355603000
2009-09-30,152392000,92014000,None,52809000,306647000,-41731000,12755000,None,None,378442000,664106000,-86055000,None,158230000,158230000,None,48514000,48514000,None,None,None,None,-148596000,None,733786000,3343000,367356000
2009-06-30,242401000,None,None,None,None,32865000,4797000,None,None,306848000,-192142000,-162510000,None,109700000,109700000,None,48795000,48795000,None,None,None,None,-109700000,None,-73671000,38580000,297716000
2009-03-31,204664000,None,None,None,None,42463000,5847000,None,7540000,109072000,-342130000,-244114000,None,68293000,None,None,48935000,48935000,None,None,None,None,-68293000,None,-392461000,-10881000,110806000
2008-12-31,41945000,None,None,None,None,46680000,21784000,None,None,109929000,160105000,152071000,None,40678000,None,None,46540000,46540000,None,None,None,None,-40678000,None,309245000,-44876000,120900000
