fiscalDateEnding,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2017-12-31,646400000,511100000,None,316100000,94200000,227800000,274600000,68300000,-31400000,568400000,-305100000,-322200000,-231500000,12600000,12600000,None,118400000,118400000,None,None,814400000,None,8200000,None,2300000,-16800000,565900000
2017-09-30,585200000,94000000,None,49400000,42600000,77600000,215800000,39500000,21100000,396600000,-218000000,-426500000,-722000000,86600000,86600000,None,107400000,107400000,None,None,0,None,-78200000,None,-51600000,7700000,392400000
2017-06-30,434000000,14000000,None,-39000000,84500000,77100000,210700000,60300000,28300000,296300000,-208600000,-169500000,51000000,126600000,126600000,None,109700000,109700000,None,None,0,None,-97700000,None,48600000,-7300000,296600000
2017-03-31,425700000,23000000,None,-60600000,4900000,216000000,167500000,-76300000,67500000,257300000,-995300000,395500000,858800000,374500000,374500000,None,113200000,113200000,None,None,0,None,-348800000,None,-115300000,5000000,253500000
2016-12-31,448000000,630200000,None,-52200000,73600000,212600000,246000000,36900000,15800000,372000000,-191800000,-44800000,-84000000,1800000,1800000,None,103000000,103000000,None,None,1596200000,None,12700000,None,146800000,-8700000,366300000
2016-09-30,616900000,19900000,None,139600000,64400000,71900000,184900000,24700000,6000000,379500000,-257900000,-346200000,-180000000,99900000,99900000,None,106900000,106900000,None,None,0,None,-78300000,None,13200000,400000,374100000
2016-06-30,-21600000,12900000,None,82700000,-16100000,72700000,177200000,50800000,-41800000,263600000,-173000000,-331800000,-12800000,248000000,248000000,None,109600000,109600000,None,None,-300000,None,-216600000,None,-101100000,1400000,258400000
2016-03-31,611200000,6700000,None,-125900000,-106700000,212200000,148700000,-113300000,1200000,232000000,-322900000,-145400000,-329600000,389900000,389900000,None,108000000,108000000,None,None,794100000,None,-380600000,None,175700000,-500000,230800000
2015-12-31,-736400000,791900000,None,-7700000,-27100000,212400000,238900000,12400000,-28800000,222900000,-366700000,-328100000,-84700000,27300000,27300000,None,99100000,99100000,None,None,-1300000,None,-2000000,None,-92000000,-1800000,208900000
2015-09-30,250100000,4800000,None,358300000,66600000,72600000,234500000,33800000,11400000,250100000,-114800000,-638800000,-677000000,1500000,1500000,None,99100000,99100000,None,None,625300000,None,7300000,None,-125800000,-36500000,257800000
