fiscalDateEnding,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2018-12-31,9151000000,1425000000,None,-1500000000,-2779000000,5252000000,3991000000,-2233000000,-325000000,3723000000,-4632000000,-4756000000,-178000000,1000000000,1000000000,None,2124000000,2120000000,None,None,1000000,None,-941000000,None,-237000000,None,3730000000
2018-09-30,9569000000,1770000000,None,318000000,-152000000,5380000000,3578000000,265000000,-326000000,4056000000,-2227000000,-5276000000,-2502000000,750000000,750000000,None,2161000000,2129000000,None,None,72000000,None,-671000000,None,9436000000,None,4047000000
2018-06-30,6855000000,2182000000,None,1218000000,1279000000,4498000000,3226000000,906000000,532000000,3422000000,-2542000000,-3054000000,1487000000,0,0,None,2173000000,2129000000,None,None,72000000,None,442000000,None,7920000000,None,3409000000
2018-03-31,5043000000,1142000000,None,-618000000,1370000000,4289000000,2997000000,207000000,543000000,3659000000,-2889000000,-613000000,3214000000,1000000,1000000,None,2135000000,2124000000,None,None,73000000,None,566000000,None,1541000000,None,3638000000
2017-12-31,6093000000,1204000000,None,2126000000,928000000,4735000000,3641000000,1011000000,-169000000,3118000000,-3286000000,-4822000000,2043000000,0,0,None,2051000000,2039000000,None,None,0,None,468000000,None,-1828000000,3000000,3111000000
2017-09-30,5497000000,1795000000,None,1199000000,1343000000,5109000000,3224000000,1275000000,-268000000,1986000000,-933000000,-2597000000,-880000000,0,0,None,2057000000,2032000000,None,None,0,None,370000000,None,1879000000,22000000,1952000000
2017-06-30,4971000000,679000000,None,-986000000,-810000000,5311000000,3224000000,-666000000,154000000,1466000000,-2628000000,-4451000000,-2377000000,0,0,None,2073000000,2032000000,None,None,-3000000,None,34000000,None,-2221000000,1000000,1450000000
2017-03-31,3777000000,699000000,None,-933000000,36000000,4194000000,3315000000,-337000000,550000000,2699000000,-1473000000,-2684000000,-3928000000,1000000,1000000,None,2029000000,2029000000,None,None,3994000000,None,245000000,None,-5000000,39000000,2682000000
2016-12-31,3707000000,606000000,None,2416000000,1545000000,4203000000,4009000000,1716000000,-371000000,438000000,-2441000000,-1251000000,1261000000,0,0,None,2031000000,2025000000,None,None,0,None,291000000,None,-363000000,-52000000,415000000
2016-09-30,5311000000,451000000,None,-850000000,-1605000000,4130000000,4065000000,-355000000,-451000000,1301000000,-5263000000,-1465000000,510000000,1000000,1000000,None,2038000000,2005000000,None,None,-2000000,None,97000000,None,-1413000000,4000000,1283000000
