fiscalDateEnding,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2017-03-31,1258000000,None,None,95000000,118000000,691000000,1842000000,None,None,1591000000,-3670000000,1683000000,2041000000,0,0,None,460000000,460000000,None,7000000,689000000,None,7000000,None,-692000000,None,1583000000
2016-12-31,1075000000,None,None,-128000000,339000000,840000000,921000000,None,59000000,1017000000,-1063000000,625000000,-360000000,0,0,None,407000000,407000000,None,9000000,1013000000,None,9000000,None,611000000,None,966000000
2016-09-30,2024000000,None,None,248000000,25000000,1070000000,972000000,-110000000,56000000,789000000,-1546000000,-527000000,-754000000,0,0,None,402000000,402000000,None,485000000,2135000000,None,485000000,None,-49000000,None,753000000
2016-06-30,1725000000,None,None,-10000000,-58000000,816000000,1082000000,-228000000,-24000000,544000000,-1756000000,133000000,-178000000,0,0,None,402000000,402000000,None,26000000,1259000000,None,26000000,None,102000000,None,540000000
2016-03-31,1545000000,None,None,-146000000,104000000,651000000,1265000000,188000000,27000000,654000000,-3681000000,2193000000,1186000000,0,0,None,401000000,401000000,None,17000000,1250000000,None,17000000,None,57000000,None,653000000
2015-12-31,1576000000,None,None,-48000000,-103000000,841000000,889000000,None,-69000000,510000000,-2519000000,329000000,-652000000,0,0,None,354000000,354000000,None,24000000,2310000000,None,24000000,None,-610000000,None,507000000
2015-09-30,1579000000,None,None,25000000,77000000,900000000,1119000000,-115000000,66000000,882000000,-1723000000,774000000,205000000,0,0,None,348000000,348000000,None,644000000,1756000000,None,644000000,None,630000000,None,879000000
2015-06-30,1753000000,None,None,211000000,77000000,825000000,947000000,-126000000,29000000,720000000,-2190000000,519000000,-299000000,0,0,None,342000000,342000000,None,614000000,1512000000,None,614000000,None,82000000,None,716000000
2015-03-31,1181000000,None,None,-328000000,-18000000,637000000,917000000,118000000,-43000000,650000000,-1564000000,275000000,-22000000,0,0,None,341000000,341000000,None,16000000,194000000,None,16000000,None,-108000000,None,650000000
2014-12-31,1532000000,None,None,-38000000,33000000,778000000,916000000,256000000,23000000,884000000,-2283000000,843000000,457000000,0,0,None,316000000,316000000,None,576000000,810000000,None,576000000,None,92000000,None,884000000
2014-09-30,1520000000,None,None,-52000000,151000000,872000000,784000000,-112000000,92000000,664000000,-973000000,-684000000,-931000000,0,0,None,315000000,315000000,None,15000000,1515000000,None,15000000,None,-137000000,None,660000000
2014-06-30,1431000000,None,None,19000000,6000000,695000000,689000000,-61000000,29000000,492000000,-1263000000,-34000000,-254000000,None,None,None,315000000,315000000,None,17000000,2074000000,None,17000000,None,134000000,None,492000000
2014-03-31,1017000000,None,None,-16000000,202000000,551000000,1114000000,90000000,-9000000,430000000,-1842000000,875000000,1179000000,0,0,None,315000000,315000000,None,25000000,655000000,None,25000000,None,50000000,None,430000000
2013-12-31,1712000000,None,None,167000000,-147000000,736000000,813000000,-116000000,12000000,327000000,-1857000000,25000000,-25000000,0,0,None,286000000,286000000,None,427000000,718000000,None,427000000,None,-120000000,None,327000000
2013-09-30,1140000000,None,None,-49000000,55000000,690000000,771000000,108000000,22000000,698000000,-1481000000,488000000,-125000000,0,0,None,279000000,279000000,None,406000000,791000000,None,406000000,None,147000000,None,698000000
2013-06-30,1168000000,None,None,372000000,501000000,595000000,749000000,412000000,22000000,610000000,-1207000000,235000000,-1336000000,0,0,None,278000000,278000000,None,1000000,2239000000,None,1000000,None,196000000,None,610000000
2013-03-31,1082000000,None,None,-368000000,-76000000,500000000,895000000,-136000000,25000000,272000000,-1578000000,382000000,966000000,0,0,None,279000000,279000000,None,8000000,623000000,None,8000000,None,-114000000,None,272000000
2012-12-31,835000000,None,None,197000000,-385000000,651000000,1206000000,-61000000,20000000,429000000,-2427000000,1675000000,-335000000,0,0,None,252000000,252000000,None,19000000,2404000000,None,19000000,None,83000000,None,429000000
2012-09-30,1229000000,None,None,31000000,185000000,336000000,1090000000,202000000,-27000000,415000000,-2480000000,1202000000,226000000,0,0,None,252000000,252000000,None,14000000,1896000000,None,14000000,None,-49000000,None,415000000
2012-06-30,1093000000,None,None,50000000,299000000,402000000,1300000000,204000000,-12000000,607000000,-2026000000,953000000,-412000000,0,0,None,252000000,252000000,None,360000000,1764000000,None,360000000,None,20000000,None,607000000
2012-03-31,835000000,None,None,-259000000,-57000000,383000000,1274000000,-59000000,18000000,461000000,-1995000000,1058000000,582000000,19000000,19000000,None,248000000,248000000,None,12000000,566000000,None,-7000000,None,-102000000,None,461000000
2011-12-31,957000000,None,None,-234000000,-267000000,398000000,1364000000,-321000000,39000000,1132000000,-857000000,-363000000,-486000000,375000000,375000000,None,231000000,231000000,None,9000000,1023000000,None,-366000000,None,-263000000,None,667000000
2011-09-30,1126000000,None,None,-263000000,133000000,575000000,877000000,162000000,55000000,407000000,-2063000000,1290000000,786000000,0,0,None,230000000,230000000,None,6000000,1464000000,None,6000000,None,353000000,None,407000000
2011-06-30,1008000000,None,None,331000000,186000000,469000000,975000000,-240000000,196000000,580000000,-1282000000,136000000,-328000000,0,0,None,230000000,230000000,None,15000000,1252000000,None,15000000,None,-138000000,None,580000000
2011-03-31,983000000,None,None,-145000000,232000000,402000000,811000000,250000000,18000000,472000000,-1077000000,217000000,488000000,0,0,None,229000000,229000000,None,18000000,201000000,None,18000000,None,123000000,None,268000000
2010-12-31,1065000000,None,None,19000000,227000000,548000000,695000000,188000000,-39000000,469000000,-1728000000,174000000,-195000000,None,None,None,207000000,207000000,None,124000000,706000000,None,124000000,None,-489000000,None,263000000
2010-09-30,1021000000,None,None,-141000000,-321000000,604000000,663000000,-253000000,68000000,923000000,-1273000000,214000000,-881000000,None,None,None,206000000,206000000,None,115000000,1433000000,None,115000000,None,-38000000,None,720000000
2010-06-30,852000000,None,None,460000000,-263000000,454000000,743000000,-288000000,-77000000,631000000,-922000000,-316000000,-970000000,None,None,None,206000000,206000000,None,57000000,785000000,None,57000000,None,-386000000,None,417000000
2010-03-31,896000000,None,None,-82000000,277000000,486000000,846000000,251000000,26000000,731000000,-1361000000,1442000000,916000000,None,None,None,204000000,204000000,None,12000000,800000000,None,12000000,None,977000000,None,556000000
2009-12-31,1137000000,None,None,-6000000,148000000,541000000,782000000,137000000,-159000000,557000000,-1917000000,854000000,438000000,None,None,None,192000000,192000000,None,12000000,831000000,None,12000000,None,74000000,None,349000000
2009-09-30,1182000000,None,None,-123000000,-132000000,500000000,881000000,-144000000,12000000,707000000,-1597000000,303000000,459000000,None,None,None,192000000,192000000,None,103000000,17000000,None,103000000,None,-112000000,None,533000000
2009-06-30,1101000000,None,None,None,None,494000000,621000000,None,-35000000,554000000,-1325000000,224000000,477000000,None,None,None,573000000,191000000,None,34000000,None,None,864000000,None,0,None,370000000
