fiscalDateEnding,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2011-03-31,753000000,26000000,None,704000000,-469000000,216000000,126000000,-185000000,-67000000,567000000,-290000000,-397000000,-9000000,125000000,125000000,None,261000000,261000000,None,None,0,None,-125000000,None,100000000,34000000,556000000
2010-12-31,322000000,33000000,None,-480000000,246000000,219000000,82000000,67000000,-97000000,491000000,-137000000,-281000000,116000000,51000000,51000000,None,261000000,261000000,None,None,1000000,None,-51000000,None,-99000000,-3000000,480000000
2010-09-30,1270000000,1145000000,None,-321000000,-40000000,211000000,224000000,-113000000,75000000,761000000,-862000000,-2306000000,-1349000000,29000000,29000000,None,253000000,253000000,None,None,-3000000,None,-29000000,None,-1832000000,66000000,749000000
2010-06-30,703000000,50000000,None,-339000000,-344000000,203000000,122000000,-222000000,-72000000,601000000,-168000000,788000000,1022000000,47000000,47000000,None,252000000,252000000,None,None,5000000,None,-47000000,None,1265000000,-58000000,585000000
2010-03-31,632000000,None,None,-218000000,-200000000,206000000,89000000,-63000000,-185000000,418000000,-135000000,-164000000,63000000,24000000,24000000,None,253000000,503999749,None,None,0,None,-24000000,None,319000000,-14000000,405000000
2009-12-31,687000000,None,None,-1000000,14000000,196000000,89000000,57000000,22000000,437000000,-1352000000,956000000,662000000,0,0,None,251000000,251,None,None,596000000,None,None,None,280000000,-11000000,425000000
2009-09-30,1352000000,-40000000,None,101000000,450000000,185000000,-143000000,172000000,252000000,520000000,-204000000,-1001000000,-724000000,0,None,None,249000000,249000000,None,None,-8000000,None,None,None,178000000,31000000,506000000
2009-06-30,916000000,None,None,None,None,184000000,116000000,219000000,282000000,398000000,-437000000,-632000000,-846000000,0,None,None,247000000,247000000,None,None,None,None,None,None,-125000000,28000000,387000000
2009-03-31,499000000,None,None,None,None,182000000,140000000,181000000,210000000,382000000,-253000000,-379000000,-82000000,285000000,None,None,250000000,250000000,None,None,None,None,-285000000,None,-161000000,-28000000,373000000
2008-12-31,319000000,None,None,None,None,176000000,132000000,439000000,-164000000,471000000,-415000000,64000000,968000000,433000000,None,None,252000000,252000000,None,None,None,None,-433000000,None,-109000000,-77000000,458000000
